#node	identifier	category	term ID	term description
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0000242	Pericentriolar material
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0005622	Intracellular
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0005813	Centrosome
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0005815	Microtubule organizing center
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0005856	Cytoskeleton
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0043226	Organelle
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
RP20_CCG014445	7160.A0A182GRH9	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG014445	7160.A0A182GRH9	UniProt Keywords	KW-0175	Coiled coil
RP20_CCG014445	7160.A0A182GRH9	InterPro	IPR011992	EF-hand domain pair
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0007043	Cell-cell junction assembly
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0007275	Multicellular organism development
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0009653	Anatomical structure morphogenesis
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0009987	Cellular process
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0016043	Cellular component organization
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0019991	Septate junction assembly
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0022607	Cellular component assembly
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0032501	Multicellular organismal process
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0032502	Developmental process
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0034329	Cell junction assembly
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0034330	Cell junction organization
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0035150	Regulation of tube size
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0040007	Growth
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0043297	Apical junction assembly
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0044085	Cellular component biogenesis
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0045216	Cell-cell junction organization
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0048589	Developmental growth
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0048731	System development
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0048856	Anatomical structure development
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0060541	Respiratory system development
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0060560	Developmental growth involved in morphogenesis
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0065007	Biological regulation
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0065008	Regulation of biological quality
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0071840	Cellular component organization or biogenesis
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0090066	Regulation of anatomical structure size
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0120192	Tight junction assembly
RP20_CCG014586	7160.A0A182GRR4	GO Process	GO:0120193	Tight junction organization
RP20_CCG014586	7160.A0A182GRR4	GO Function	GO:0005198	Structural molecule activity
RP20_CCG014586	7160.A0A182GRR4	GO Function	GO:0005488	Binding
RP20_CCG014586	7160.A0A182GRR4	GO Function	GO:0005515	Protein binding
RP20_CCG014586	7160.A0A182GRR4	GO Function	GO:0044325	Transmembrane transporter binding
RP20_CCG014586	7160.A0A182GRR4	GO Function	GO:0098918	Structural constituent of synapse
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0005886	Plasma membrane
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0005911	Cell-cell junction
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0005918	Septate junction
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0016020	Membrane
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0016328	Lateral plasma membrane
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0030054	Cell junction
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0043296	Apical junction complex
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0070160	Tight junction
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0070161	Anchoring junction
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0071944	Cell periphery
RP20_CCG014586	7160.A0A182GRR4	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG014586	7160.A0A182GRR4	STRING clusters	CL:16439	Mixed, incl. Dopamine Neurotransmitter Release Cycle, and Transmembrane amino acid transporter protein
RP20_CCG014586	7160.A0A182GRR4	STRING clusters	CL:16440	Mixed, incl. Dopamine Neurotransmitter Release Cycle, and Transmembrane amino acid transporter protein
RP20_CCG014586	7160.A0A182GRR4	STRING clusters	CL:16442	Mixed, incl. Dopamine Neurotransmitter Release Cycle, and Transmembrane amino acid transporter protein
RP20_CCG014586	7160.A0A182GRR4	STRING clusters	CL:16610	Mixed, incl. FERM adjacent (FA), and Kindlin/fermitin
RP20_CCG014586	7160.A0A182GRR4	STRING clusters	CL:16612	FERM adjacent (FA), and Structural constituent of synapse
RP20_CCG014586	7160.A0A182GRR4	Reactome	MAP-9033241	Peroxisomal protein import
RP20_CCG014586	7160.A0A182GRR4	Reactome	MAP-9609507	Protein localization
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0005886	Plasma membrane
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0005911	Cell-cell junction
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0005918	Septate junction
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0016020	Membrane
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0016328	Lateral plasma membrane
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0030054	Cell junction
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0043296	Apical junction complex
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0070160	Tight junction
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0070161	Anchoring junction
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0071944	Cell periphery
RP20_CCG014586	7160.A0A182GRR4	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG014586	7160.A0A182GRR4	UniProt Keywords	KW-0728	SH3 domain
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR001452	SH3 domain
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR001478	PDZ domain
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR008144	Guanylate kinase-like domain
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR008145	Guanylate kinase/L-type calcium channel beta subunit
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR020590	Guanylate kinase, conserved site
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR036028	SH3-like domain superfamily
RP20_CCG014586	7160.A0A182GRR4	InterPro	IPR036034	PDZ superfamily
RP20_CCG014586	7160.A0A182GRR4	SMART	SM00072	Guanylate kinase homologues.
RP20_CCG014586	7160.A0A182GRR4	SMART	SM00228	Domain present in PSD-95, Dlg, and ZO-1/2.
RP20_CCG014586	7160.A0A182GRR4	SMART	SM00326	Src homology 3 domains
RP20_CCG014597	7160.A0A182GRS0	STRING clusters	CL:26388	Mixed, incl. Reverse transcriptase (RNA-dependent DNA polymerase), and G0 and Early G1
RP20_CCG014597	7160.A0A182GRS0	STRING clusters	CL:26392	Mixed, incl. Reverse transcriptase (RNA-dependent DNA polymerase), and G0 and Early G1
RP20_CCG014597	7160.A0A182GRS0	STRING clusters	CL:26397	Mixed, incl. Reverse transcriptase (RNA-dependent DNA polymerase), and G0 and Early G1
RP20_CCG014597	7160.A0A182GRS0	STRING clusters	CL:26402	Mixed, incl. Reverse transcriptase (RNA-dependent DNA polymerase), and G0 and Early G1
RP20_CCG014597	7160.A0A182GRS0	STRING clusters	CL:26407	Mixed, incl. Reverse transcriptase (RNA-dependent DNA polymerase), and G0 and Early G1
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0005622	Intracellular
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0005737	Cytoplasm
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0016020	Membrane
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0031090	Organelle membrane
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0043226	Organelle
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
RP20_CCG014597	7160.A0A182GRS0	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0000902	Cell morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0001654	Eye development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0001754	Eye photoreceptor cell differentiation
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0003008	System process
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0006935	Chemotaxis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007155	Cell adhesion
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007156	Homophilic cell adhesion via plasma membrane adhesion molecules
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007275	Multicellular organism development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007399	Nervous system development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007409	Axonogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007411	Axon guidance
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007423	Sensory organ development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007610	Behavior
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007611	Learning or memory
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007613	Memory
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0007616	Long-term memory
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0009605	Response to external stimulus
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0009653	Anatomical structure morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0009887	Animal organ morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0009987	Cellular process
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0010033	Response to organic substance
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0016043	Cellular component organization
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0022008	Neurogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0030030	Cell projection organization
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0030154	Cell differentiation
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0030182	Neuron differentiation
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0030534	Adult behavior
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0031175	Neuron projection development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0032501	Multicellular organismal process
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0032502	Developmental process
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0032989	Cellular component morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0032990	Cell part morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0034330	Cell junction organization
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0040011	Locomotion
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0042221	Response to chemical
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0042330	Taxis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0042706	Eye photoreceptor cell fate commitment
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0045165	Cell fate commitment
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0045471	Response to ethanol
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0046530	Photoreceptor cell differentiation
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0046552	Photoreceptor cell fate commitment
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048149	Behavioral response to ethanol
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048468	Cell development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048513	Animal organ development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048592	Eye morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048663	Neuron fate commitment
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048666	Neuron development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048667	Cell morphogenesis involved in neuron differentiation
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048699	Generation of neurons
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048731	System development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048749	Compound eye development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048812	Neuron projection morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048856	Anatomical structure development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048858	Cell projection morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048869	Cellular developmental process
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0048880	Sensory system development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0050808	Synapse organization
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0050877	Nervous system process
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0050890	Cognition
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0050896	Response to stimulus
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0061564	Axon development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0071840	Cellular component organization or biogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0090596	Sensory organ morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0097305	Response to alcohol
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0097485	Neuron projection guidance
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0098609	Cell-cell adhesion
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0098742	Cell-cell adhesion via plasma-membrane adhesion molecules
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0120039	Plasma membrane bounded cell projection morphogenesis
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:0150063	Visual system development
RP20_CCG014643	7160.A0A182GRU6	GO Process	GO:1901700	Response to oxygen-containing compound
RP20_CCG014643	7160.A0A182GRU6	GO Function	GO:0004888	Transmembrane signaling receptor activity
RP20_CCG014643	7160.A0A182GRU6	GO Function	GO:0008046	Axon guidance receptor activity
RP20_CCG014643	7160.A0A182GRU6	GO Function	GO:0038023	Signaling receptor activity
RP20_CCG014643	7160.A0A182GRU6	GO Function	GO:0060089	Molecular transducer activity
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0005886	Plasma membrane
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0016020	Membrane
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0019897	Extrinsic component of plasma membrane
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0019898	Extrinsic component of membrane
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0030424	Axon
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0036477	Somatodendritic compartment
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0042995	Cell projection
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0043005	Neuron projection
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0043025	Neuronal cell body
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0044297	Cell body
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0071944	Cell periphery
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG014643	7160.A0A182GRU6	GO Component	GO:0120025	Plasma membrane bounded cell projection
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:15997	Mixed, incl. Inositol phosphate metabolism, and 7TM chemoreceptor
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:15998	Mixed, incl. 7TM chemoreceptor, and Phospholipid transfer activity
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:15999	Mixed, incl. 7TM chemoreceptor, and Alkaline phosphatase, active site
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:16073	Mixed, incl. Alkaline phosphatase, active site, and Dermatan sulfate biosynthesis
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:16074	Mixed, incl. Alkaline phosphatase, active site, and Dermatan sulfate biosynthesis
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:16077	Mixed, incl. Lipophagy, and Positive regulation of Rac protein signal transduction
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:16079	Mixed, incl. Lipophagy, and Peptidyl-histidine methylation
RP20_CCG014643	7160.A0A182GRU6	STRING clusters	CL:16081	Mixed, incl. MAP kinase phosphatase activity, and 5-formyltetrahydrofolate cyclo-ligase
RP20_CCG014643	7160.A0A182GRU6	Reactome	MAP-1266738	Developmental Biology
RP20_CCG014643	7160.A0A182GRU6	Reactome	MAP-373760	L1CAM interactions
RP20_CCG014643	7160.A0A182GRU6	Reactome	MAP-422475	Axon guidance
RP20_CCG014643	7160.A0A182GRU6	Reactome	MAP-437239	Recycling pathway of L1
RP20_CCG014643	7160.A0A182GRU6	Reactome	MAP-445095	Interaction between L1 and Ankyrins
RP20_CCG014643	7160.A0A182GRU6	Reactome	MAP-445144	Signal transduction by L1
RP20_CCG014643	7160.A0A182GRU6	Reactome	MAP-9675108	Nervous system development
RP20_CCG014643	7160.A0A182GRU6	COMPARTMENTS	GOCC:0005886	Plasma membrane
RP20_CCG014643	7160.A0A182GRU6	COMPARTMENTS	GOCC:0016020	Membrane
RP20_CCG014643	7160.A0A182GRU6	COMPARTMENTS	GOCC:0019897	Extrinsic component of plasma membrane
RP20_CCG014643	7160.A0A182GRU6	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
RP20_CCG014643	7160.A0A182GRU6	COMPARTMENTS	GOCC:0071944	Cell periphery
RP20_CCG014643	7160.A0A182GRU6	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG014643	7160.A0A182GRU6	InterPro	IPR003961	Fibronectin type III
RP20_CCG014643	7160.A0A182GRU6	InterPro	IPR013783	Immunoglobulin-like fold
RP20_CCG014643	7160.A0A182GRU6	InterPro	IPR036116	Fibronectin type III superfamily
RP20_CCG014643	7160.A0A182GRU6	SMART	SM00060	Fibronectin type 3 domain
RP20_CCG014657	7160.A0A182GRV8	Pfam	PF16091	Domain of unknown function (DUF4820)
RP20_CCG014657	7160.A0A182GRV8	InterPro	IPR032150	Protein of unknown function DUF4820
RP20_CCG014756	7160.A0A023EQ67	GO Process	GO:0008152	Metabolic process
RP20_CCG014756	7160.A0A023EQ67	GO Process	GO:0043170	Macromolecule metabolic process
RP20_CCG014756	7160.A0A023EQ67	GO Process	GO:0043412	Macromolecule modification
RP20_CCG014756	7160.A0A023EQ67	GO Process	GO:0071704	Organic substance metabolic process
RP20_CCG014756	7160.A0A023EQ67	GO Process	GO:0098732	Macromolecule deacylation
RP20_CCG014756	7160.A0A023EQ67	GO Process	GO:0098734	Macromolecule depalmitoylation
RP20_CCG014756	7160.A0A023EQ67	GO Function	GO:0003824	Catalytic activity
RP20_CCG014756	7160.A0A023EQ67	GO Function	GO:0008474	Palmitoyl-(protein) hydrolase activity
RP20_CCG014756	7160.A0A023EQ67	GO Function	GO:0016787	Hydrolase activity
RP20_CCG014756	7160.A0A023EQ67	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
RP20_CCG014756	7160.A0A023EQ67	GO Function	GO:0016790	Thiolester hydrolase activity
RP20_CCG014756	7160.A0A023EQ67	GO Function	GO:0098599	Palmitoyl hydrolase activity
RP20_CCG014756	7160.A0A023EQ67	GO Function	GO:0140096	Catalytic activity, acting on a protein
RP20_CCG014756	7160.A0A023EQ67	GO Component	GO:0016020	Membrane
RP20_CCG014756	7160.A0A023EQ67	GO Component	GO:0110165	Cellular anatomical entity
RP20_CCG014756	7160.A0A023EQ67	STRING clusters	CL:14783	Mixed, incl. Glycerophospholipid metabolism, and Ceramide metabolic process
RP20_CCG014756	7160.A0A023EQ67	STRING clusters	CL:15020	Mixed, incl. Palmitoyl hydrolase activity, and AB hydrolase 4 family
RP20_CCG014756	7160.A0A023EQ67	STRING clusters	CL:15021	Palmitoyl hydrolase activity, and AB hydrolase 4 family
RP20_CCG014756	7160.A0A023EQ67	STRING clusters	CL:15033	Protein depalmitoylation
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0005622	Intracellular
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0005737	Cytoplasm
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0030425	Dendrite
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0032838	Plasma membrane bounded cell projection cytoplasm
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0032839	Dendrite cytoplasm
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0036477	Somatodendritic compartment
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0042995	Cell projection
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0043005	Neuron projection
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0097447	Dendritic tree
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0099568	Cytoplasmic region
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
RP20_CCG014756	7160.A0A023EQ67	COMPARTMENTS	GOCC:0120111	Neuron projection cytoplasm
RP20_CCG014756	7160.A0A023EQ67	UniProt Keywords	KW-0472	Membrane
RP20_CCG014756	7160.A0A023EQ67	UniProt Keywords	KW-0812	Transmembrane
RP20_CCG014756	7160.A0A023EQ67	UniProt Keywords	KW-1133	Transmembrane helix
RP20_CCG014756	7160.A0A023EQ67	Pfam	PF12146	Serine aminopeptidase, S33
RP20_CCG014756	7160.A0A023EQ67	InterPro	IPR022742	Serine aminopeptidase, S33
RP20_CCG014756	7160.A0A023EQ67	InterPro	IPR029058	Alpha/Beta hydrolase fold
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0000209	Protein polyubiquitination
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0006508	Proteolysis
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0006511	Ubiquitin-dependent protein catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0006807	Nitrogen compound metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0008152	Metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0009056	Catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0009057	Macromolecule catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0009893	Positive regulation of metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0009894	Regulation of catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0009896	Positive regulation of catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0009987	Cellular process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0016567	Protein ubiquitination
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0019222	Regulation of metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0019538	Protein metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0019941	Modification-dependent protein catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0030162	Regulation of proteolysis
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0030163	Protein catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0031323	Regulation of cellular metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0031325	Positive regulation of cellular metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0031329	Regulation of cellular catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0031331	Positive regulation of cellular catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0032434	Regulation of proteasomal ubiquitin-dependent protein catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0032436	Positive regulation of proteasomal ubiquitin-dependent protein catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0032446	Protein modification by small protein conjugation
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0036211	Protein modification process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0042176	Regulation of protein catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0043170	Macromolecule metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0043412	Macromolecule modification
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0043632	Modification-dependent macromolecule catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0044237	Cellular metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0044238	Primary metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0044248	Cellular catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0044260	Cellular macromolecule metabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0044265	Cellular macromolecule catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0045732	Positive regulation of protein catabolic process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0045862	Positive regulation of proteolysis
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0048518	Positive regulation of biological process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0048522	Positive regulation of cellular process
RP20_CCG014779	7160.A0A182GS49	GO Process	GO:0050789	Regulation of biological process
