species,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,annotation,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id,protein_name,gene_primary,cc_function,go_p,go_f
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17GS0,AAEL002913,AAEL002913-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,fatty acid beta-oxidation; long-chain fatty acid import into peroxisome; peroxisome organization; very long-chain fatty acid catabolic process,ABC-type transporter activity; ATP binding; ATP hydrolysis activity; long-chain fatty acid transmembrane transporter activity
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17GX9,AAEL002851,"Tubulin beta chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Tubulin beta chain,5576244,"Tubulin is the major constituent of microtubules, a cylinder consisting of laterally associated linear protofilaments composed of alpha- and beta-tubulin heterodimers. Microtubules grow by the addition of GTP-tubulin dimers to the microtubule end, where a stabilizing cap forms. Below the cap, tubulin dimers are in GDP-bound state, owing to GTPase activity of alpha-tubulin",microtubule-based process,GTP binding; GTPase activity; structural constituent of cytoskeleton
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17H75,AAEL002761,Putative tropomyosin invertebrate; Belongs to the tropomyosin family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5575995,NA,NA,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17HA9,AAEL002754,AAEL002754-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell-cell adhesion,cell adhesion molecule binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17HG6,AAEL002690,AAEL002690-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,motor neuron axon guidance,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17HS6,AAEL002594,AAEL002594-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,NA,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17I67,AAEL002451,Zinc finger protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of transcription by RNA polymerase II,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding"
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17IA0,AAEL002411,AAEL002411-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,positive regulation of Wnt signaling pathway,signaling receptor activity
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17JY3,AAEL001861,AAEL001861-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein import into nucleus; protein localization to nuclear inner membrane; RNA export from nucleus; transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,structural constituent of nuclear pore
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17L66,AAEL001468,AAEL001468-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17L67,AAEL001454,AAEL001454-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17LI9,AAEL001340,AAEL001340-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Coiled-coil domain-containing protein 39,NA,"Required for assembly of dynein regulatory complex (DRC) and inner dynein arm (IDA) complexes, which are responsible for ciliary beat regulation, thereby playing a central role in motility in cilia and flagella. Probably acts together with CCDC40 to form a molecular ruler that determines the 96 nanometer (nm) repeat length and arrangements of components in cilia and flagella. Not required for outer dynein arm complexes assembly",cilium-dependent cell motility; epithelial cilium movement involved in determination of left/right asymmetry; inner dynein arm assembly,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17LP8,AAEL001273,AAEL001273-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5569619,NA,COPII-coated vesicle cargo loading; intracellular protein transport,SNARE binding; zinc ion binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17M42,AAEL001104,AAEL001104-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neuron projection morphogenesis; positive regulation of axon extension; postsynaptic actin cytoskeleton organization; regulation of actin filament polymerization,actin filament binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17MT6,ARK,Apaf-1 Related Killer.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,ARK,NA,apoptotic process,ADP binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17MX1,AAEL000868,AAEL000868-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17MX6,AAEL000908,AAEL000908-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17MX7,AAEL000891,AAEL000891-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17N01,AAEL000860,AAEL000860-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5567249,NA,NA,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17NG1,AAEL000682,AAEL000682-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,dioxygenase activity; metal ion binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17NP6,AAEL000597,AAEL000597-PA; Cadherins are calcium-dependent cell adhesion proteins.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,Cadherins are calcium-dependent cell adhesion proteins,animal organ morphogenesis; cell migration; establishment of planar polarity; establishment or maintenance of cell polarity; homophilic cell adhesion via plasma membrane adhesion molecules; neuron projection development,beta-catenin binding; cadherin binding; calcium ion binding
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17P09,AAEL000489,Non-specific serine/threonine protein kinase.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,NA,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17PG3,AAEL000324,Tyrosine-protein kinase drl.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,receptor protein-tyrosine kinase,NA,NA,axonogenesis; cell surface receptor protein tyrosine kinase signaling pathway; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,ATP binding; protein kinase activity
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17PT9,AAEL000242,AAEL000242-PA; Belongs to the potassium channel family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,action potential; protein homooligomerization,delayed rectifier potassium channel activity
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q17PU2,AAEL000247,AAEL000247-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Dynein axonemal assembly factor 4,5572025,NA,cilium movement; inner dynein arm assembly; nervous system development; outer dynein arm assembly,NA
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q1HR99,AAEL010821,60S acidic ribosomal protein P0; Ribosomal protein P0 is the functional equivalent of E.coli protein L10.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,60S acidic ribosomal protein P0,5573974,Ribosomal protein P0 is the functional equivalent of E.coli protein L10,cytoplasmic translation; ribosomal large subunit assembly,large ribosomal subunit rRNA binding; structural constituent of ribosome
Aedes aegypti,GO:0016043,Cellular component organization,123,2977,0.21,0.6,3.6e-06,Q1HRW3,AAEL002487,P53 regulated pa26 nuclear protein sestrin.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cellular response to L-leucine; cellular response to leucine starvation; negative regulation of TORC1 signaling; positive regulation of macroautophagy; regulation of response to reactive oxygen species,"L-leucine binding; oxidoreductase activity, acting on peroxide as acceptor"
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q0IE98,AAEL012979,AAEL012979-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q0IE99,AAEL012977,AAEL012977-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,protein kinase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16EP6,AAEL015071,AAEL015071-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,sweet taste receptor activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16FK4,AAEL014730,AAEL014730-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein localization,protein kinase binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16I75,AAEL013770,Zinc finger protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell fate commitment,"DNA-binding transcription repressor activity, RNA polymerase II-specific; N-methyltransferase activity; protein methyltransferase activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding"
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16I88,AAEL013758,AAEL013758-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16IW8,AAEL013529,AAEL013529-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16JU1,AAEL013216,AAEL013216-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16KP5,GPRALS3,GPCR Galanin/Allatostatin Family; Belongs to the G-protein coupled receptor 1 family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,GPRALS3,NA,NA,peptide binding; somatostatin receptor activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16L96,AAEL012723,AAEL012723-PA; Belongs to the protein kinase superfamily.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,mitogen-activated protein kinase kinase,5576696,NA,MAPK cascade,ATP binding; protein serine/threonine kinase activity; protein serine/threonine/tyrosine kinase activity; protein tyrosine kinase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16LS6,AAEL012541,AAEL012541-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16LU2,AAEL012517,AAEL012517-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16M53,AAEL012420,AAEL012420-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,post-transcriptional regulation of gene expression,mRNA 3'-UTR binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16M54,AAEL012416,AAEL012416-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16N85,AAEL012057,Enhancer of polycomb-like protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Enhancer of polycomb-like protein,NA,NA,regulation of transcription by RNA polymerase II,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16P38,AAEL011773,AAEL011773-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Calreticulin,NA,NA,ERAD pathway; protein folding,calcium ion binding; carbohydrate binding; unfolded protein binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16QU1,GPRgr11,AAEL011174-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5574457,NA,NA,sweet taste receptor activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16R23,AAEL011105,AAEL011105-PB.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,actin filament binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16R65,AAEL011058,Lim domain binding protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,LIM domain binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16SB0,AAEL010643,AAEL010643-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16TV9,AAEL010106,Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Transporter,NA,NA,amino acid transport; dopamine uptake involved in synaptic transmission; norepinephrine transport,dopamine:sodium symporter activity; metal ion binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16TX6,AAEL010093,AAEL010093-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16W03,AAEL009377,AAEL009377-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,small monomeric GTPase,5571900,NA,Rap protein signal transduction,GTP binding; GTPase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16WF1,AAEL009240,AAEL009240-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Carboxylesterase type B domain-containing protein,5571711,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16WM1,AAEL009175,AAEL009175-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,animal organ development; axon guidance; negative chemotaxis,calcium ion binding; heparin binding; Roundabout binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16XQ1,AAEL008816,"Vesicular monoamine transporter, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,aminergic neurotransmitter loading into synaptic vesicle,serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16XT3,AAEL008773,AAEL008773-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Laminin A chain,NA,NA,animal organ morphogenesis; cell adhesion; system development; tissue development,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16Y82,AAEL008622,AAEL008622-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Stress-activated protein kinase JNK,NA,"Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,ATP binding; MAP kinase activity; protein serine kinase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16YG3,AAEL008554,AAEL008554-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,protein-tyrosine-phosphatase,NA,NA,cell differentiation; intracellular signal transduction; mitotic cell cycle,non-membrane spanning protein tyrosine phosphatase activity; phosphotyrosine residue binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16YG8,AAEL008528,AAEL008528-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,protein-tyrosine-phosphatase,NA,NA,anatomical structure morphogenesis; intracellular signal transduction; mitotic cell cycle; neuron development,non-membrane spanning protein tyrosine phosphatase activity; phosphotyrosine residue binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16YZ8,AAEL008362,AAEL008362-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,glycosaminoglycan binding; N-acetylglucosamine-6-sulfatase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16YZ9,AAEL008372,"Sulfatase-1, sulf-1.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,glycosaminoglycan binding; N-acetylglucosamine-6-sulfatase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16Z01,AAEL008371,AAEL008371-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,GTPase activator activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q16Z71,GPRDIH1,AAEL008292-PA; Belongs to the G-protein coupled receptor 2 family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Diuretic hormone receptor,NA,Receptor for the insect diurectic hormone. The activity of this receptor is mediated by G proteins which activate adenylyl cyclase,adenylate cyclase-modulating G protein-coupled receptor signaling pathway; cell surface receptor signaling pathway,diuretic hormone receptor activity; G protein-coupled peptide receptor activity; peptide hormone binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q170K8,AAEL007876,Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Tyrosine-protein kinase-like otk,NA,"Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons",cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q171J8,TOLL1A,Toll-like receptor; Belongs to the Toll-like receptor family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,TOLL1A,NA,toll-like receptor signaling pathway,signaling receptor activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q174W8,GPRFZ2,AAEL006778-PA; Belongs to the G-protein coupled receptor Fz/Smo family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,GPRFZ2,NA,canonical Wnt signaling pathway; non-canonical Wnt signaling pathway,Wnt receptor activity; Wnt-protein binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q177R3,AAEL006057,AAEL006057-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of translation,mRNA binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q177S2,AAEL006038,AAEL006038-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cytoskeleton organization; regulation of cell shape; regulation of transcription by RNA polymerase II,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q178K1,HR4,Hormone receptor-like in 4.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,hr4,NA,NA,DNA-binding transcription factor activity; sequence-specific DNA binding; zinc ion binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17B43,AAEL005099,Rap GTPase-activating protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of small GTPase mediated signal transduction,GTPase activator activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17B44,AAEL005089,AAEL005089-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17BY7,AAEL004737,Lim domain binding protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,LIM domain binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17C29,AAEL004715,AAEL004715-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Anti-proliferative protein domain-containing protein,5565301,NA,negative regulation of cell population proliferation,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17C39,AAEL004717,AAEL004717-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,axon guidance,cyclin-dependent protein serine/threonine kinase activator activity; protein kinase binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17CG1,AAEL004549,AAEL004549-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,neurotransmitter secretion,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17D24,AAEL004351,AAEL004351-PC; Belongs to the protein kinase superfamily.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,Wnt signaling pathway,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17DB6,AAEL004255,Zinc finger protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell fate commitment,"DNA-binding transcription repressor activity, RNA polymerase II-specific; N-methyltransferase activity; protein methyltransferase activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding"
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17F07,AAEL003609,AAEL003609-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein localization,protein kinase binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17F08,AAEL003592,AAEL003592-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein localization,protein kinase binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17GI1,AAEL003013,AAEL003013-PA; Belongs to the protein kinase superfamily.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,mitogen-activated protein kinase kinase,5580276,NA,NA,ATP binding; JUN kinase kinase activity; protein serine/threonine kinase activity
