#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
465	tr|Q179X5|Q179X5_AEDAE	7159.Q179X5	100	654.1	AAEL005463	AAEL005463-PA.
466	tr|Q16NP6|Q16NP6_AEDAE	7159.Q16NP6	100	3059.6	AAEL011910	AAEL011910-PA.
467	tr|Q173U8|Q173U8_AEDAE	7159.Q173U8	100	1288.9	AAEL007019	Phosphate transporter; Sodium-phosphate symporter which plays a fundamental housekeeping role in phosphate transport. Belongs to the inorganic phosphate transporter (PiT) (TC 2.A.20) family.
468	tr|Q16N99|Q16N99_AEDAE	7159.Q16N99	100	475.7	AAEL012046	AAEL012046-PA; Belongs to the band 7/mec-2 family. Flotillin subfamily.
469	tr|J9HTV7|J9HTV7_AEDAE	7159.J9HTV7	100	67.8	AAEL801114	AAEL017419-PA.
470	tr|A0A1S4G779|A0A1S4G779_AEDAE	7159.Q16KA6	98.6	570.5	AAEL013066	AAEL013066-PA.
471	UPI000B785B5C	7159.Q179Z3	78.9	655.6	AAEL005448	AAEL005448-PA; Belongs to the protein kinase superfamily. Tyr protein kinase family.
472	UPI000B79615C	7159.Q17GV3	97.5	1548.1	AAEL002876	AAEL002876-PA.
473	UPI0009368C64	7159.Q16EE7	98.6	484.2	AAEL015235	AAEL015235-PA; Belongs to the band 7/mec-2 family. Flotillin subfamily.
474	tr|Q16VU0|Q16VU0_AEDAE	7159.Q16IF7	100	560.1	AAEL009448	AAEL009448-PA.
475	UPI000B76F52D	7159.Q16VA1	96.1	638.3	AAEL009630	Phosphodiesterase.
476	UPI000B76FC0A	7159.Q17KU1	92	802.7	AAEL001567	Myocyte-specific enhancer factor 2d.
477	UPI000B7865BA	7159.Q16R65	85.6	647.9	AAEL011058	Lim domain binding protein.
478	tr|Q17F08|Q17F08_AEDAE	7159.Q17F08	100	2859.3	AAEL003592	AAEL003592-PA.
479	UPI000B771DEC	7159.Q17IC7	98	553.5	AAEL002390	AAEL002390-PA.
480	tr|Q17BK4|Q17BK4_AEDAE	7159.Q17BK4	100	1178.3	AAEL004934	AAEL004934-PA.
481	UPI00043B90ED	7159.Q174C4	100	1098.2	AAEL006939	AAEL006939-PA.
482	tr|A0A0P6IU09|A0A0P6IU09_AEDAE	7159.Q0IF14	100	1579.7	AAEL007415	Multicopper oxidase; Belongs to the multicopper oxidase family.
483	UPI000B78FDA8	7159.Q0IEP7	96.2	912.9	AAEL008354	AAEL008354-PA; Belongs to the ligand-gated ion channel (TC 1.A.9) family.
484	UPI000B789129	7159.Q0C7B1	92	1659.8	AAEL000093	AAEL000093-PA.
485	tr|Q16UG5|Q16UG5_AEDAE	7159.Q16UG5	100	2063.5	AAEL009915	AAEL009915-PA.
486	tr|A0A1S4EXL5|A0A1S4EXL5_AEDAE	7159.Q17MI1	99.8	568.5	AAEL001005	Calreticulin.
487	tr|A0A1S4FVM5|A0A1S4FVM5_AEDAE	7159.Q16MK6	98.2	715.3	AAEL012272	Peptidylprolyl isomerase.
488	tr|Q16FK4|Q16FK4_AEDAE	7159.Q16FK4	100	2520	AAEL014730	AAEL014730-PA.
489	tr|Q17C29|Q17C29_AEDAE	7159.Q17C29	100	396	AAEL004715	AAEL004715-PA.
490	tr|Q16YV1|Q16YV1_AEDAE	7159.Q16YV1	100	2238.4	AAEL008414	AAEL008414-PA.
491	UPI000B78B4DC	7159.Q17B43	84.3	1628.2	AAEL005099	Rap GTPase-activating protein.
492	tr|A0A0P6IY67|A0A0P6IY67_AEDAE	7159.Q17BK4	95.6	1129.8	AAEL004934	AAEL004934-PA.
493	UPI000B7806CA	7159.Q176B9	100	910.2	AAEL006447	GATA transcription factor (GATAb).
494	UPI000B793FDF	7159.Q171J8	99.9	1585.9	TOLL1A	Toll-like receptor; Belongs to the Toll-like receptor family.
495	tr|Q16XT5|Q16XT5_AEDAE	7159.Q16XT5	100	157.9	AAEL008774	AAEL008774-PA.
496	tr|Q16JC3|Q16JC3_AEDAE	7159.Q16JC3	100	315.5	AAEL013380	AAEL013380-PA.
497	tr|Q17J25|Q17J25_AEDAE	7159.Q17J25	100	565.5	AAEL002162	AAEL002162-PA.
498	tr|Q17NJ1|Q17NJ1_AEDAE	7159.Q17NJ1	100	1724.1	TOLL8	AAEL000633-PA.
499	UPI000B793052	7159.Q17B63	94.5	2014.2	AAEL005076	Alanyl aminopeptidase.
500	tr|Q170K4|Q170K4_AEDAE	7159.Q170K4	100	2283.1	AAEL007888	Protein 4.1 homolog (Coracle protein), putative.
501	UPI000B799125	7159.Q16TD8	95.5	441.8	AAEL006369	AAEL006369-PA.
502	tr|Q171N7|Q171N7_AEDAE	7159.Q171N7	100	2173.3	AAEL007569	AAEL007569-PA.
503	tr|A0A0P6IUU0|A0A0P6IUU0_AEDAE	7159.Q170K9	100	315.5	AAEL007890	AAEL007890-PA.
504	tr|Q16QS7|Q16QS7_AEDAE	7159.Q16QS7	100	329.3	AAEL011185	AAEL011185-PA.
505	tr|A0A0P6IVL3|A0A0P6IVL3_AEDAE	7159.Q16II5	97	397.1	AAEL013654	AAEL013654-PA.
506	tr|A0A0P6IZR0|A0A0P6IZR0_AEDAE	7159.Q17F07	99.3	1645.2	AAEL003609	AAEL003609-PA.
507	tr|A0A1S4FK39|A0A1S4FK39_AEDAE	7159.Q16Y37	96.7	306.2	CTL12	AAEL008681-PA.
508	UPI000B782236	7159.Q17B23	31.3	136	AAEL005100	AAEL005100-PA.
509	tr|Q17G59|Q17G59_AEDAE	7159.Q17G59	100	1295	AAEL003194	AAEL003194-PA; Belongs to the peptidase M24B family.
510	UPI000B793AE0	7159.Q179X5	92.1	582.8	AAEL005463	AAEL005463-PA.
511	tr|Q175T9|Q175T9_AEDAE	7159.Q175T9	100	528.9	AAEL006554	AAEL006554-PA.
512	tr|Q17K58|Q17K58_AEDAE	7159.Q17K58	100	664.8	AAEL001819	AAEL001819-PA.
513	UPI00043B9FA2	7159.Q16UG5	100	1334.3	AAEL009915	AAEL009915-PA.
514	UPI000B796951	7159.Q17FU6	88.6	1290.8	AAEL003292	AAEL003292-PA.
515	tr|Q17B43|Q17B43_AEDAE	7159.Q17B43	100	1945.2	AAEL005099	Rap GTPase-activating protein.
516	tr|Q17K20|Q17K20_AEDAE	7159.Q17K20	100	756.1	AAEL001832	AAEL001832-PA.
517	tr|Q17H75|Q17H75_AEDAE	7159.Q17H75	100	82.8	AAEL002761	Putative tropomyosin invertebrate; Belongs to the tropomyosin family.
518	tr|A0A1S4EYH1|A0A1S4EYH1_AEDAE	7159.Q17LI9	98.1	1570.4	AAEL001340	AAEL001340-PA.
519	tr|A0A1S4EVD4|A0A1S4EVD4_AEDAE	7159.Q17PN7	97	2690.6	AAEL000276	AAEL000276-PA.
520	UPI000B79AEA8	7159.Q17NC4	99.7	1578.9	AAEL000723	AAEL000723-PA.
521	UPI000B79A81A	7159.Q16ML9	100	535.8	AAEL012256	AAEL012256-PA.
522	tr|Q174C4|Q174C4_AEDAE	7159.Q174C4	100	1113.6	AAEL006939	AAEL006939-PA.
523	tr|Q16IW8|Q16IW8_AEDAE	7159.Q16IW8	100	416.8	AAEL013529	AAEL013529-PA.
524	tr|Q16GL8|Q16GL8_AEDAE	7159.Q16GL8	100	573.2	AAEL014337	Mitotic protein phosphatase 1 regulator, putative.
525	UPI000B799DA2	7159.Q176W7	99.7	798.9	AAEL006234	Hexosyltransferase.
526	UPI000B77B720	7159.Q16ZY1	99.7	682.6	AAEL008031	Carbonic anhydrase; Belongs to the alpha-carbonic anhydrase family.
527	UPI00043BCF08	7159.Q16VM1	80.5	1729.5	AAEL009515	AAEL009515-PA.
528	tr|Q16L21|Q16L21_AEDAE	7159.Q16L21	100	601.3	GPRGHP3	AAEL012796-PA; Belongs to the G-protein coupled receptor 1 family.
529	tr|Q16SL7|Q16SL7_AEDAE	7159.Q16SL7	100	1669.4	AAEL010555	AAEL010555-PA.
530	UPI00043BD244	7159.Q17E80	90.9	1062.4	AAEL003875	AAEL003875-PA.
531	UPI000B797E50	7159.Q0IEP7	97.6	901.7	AAEL008354	AAEL008354-PA; Belongs to the ligand-gated ion channel (TC 1.A.9) family.
532	UPI000B78DF47	7159.Q16LQ3	96.1	1640.6	AAEL012561	Prominin (prom) protein.
533	UPI000B772208	7159.Q17MT6	99.9	2781.1	ARK	Apaf-1 Related Killer.
534	tr|Q0C7A8|Q0C7A8_AEDAE	7159.Q0C7A8	100	1156.4	AAEL000053	AAEL000053-PA.
535	tr|Q16JQ4|Q16JQ4_AEDAE	7159.Q16JQ4	100	484.6	AAEL013252	AAEL013252-PB.
536	UPI000B788F83	7159.Q17D24	91.1	770.4	AAEL004351	AAEL004351-PC; Belongs to the protein kinase superfamily.
537	UPI000B795883	7159.Q16LQ3	96.1	1640.6	AAEL012561	Prominin (prom) protein.
538	tr|Q17FR0|Q17FR0_AEDAE	7159.Q17FR0	100	714.5	AAEL003355	AAEL003355-PA.
539	tr|Q174R8|Q174R8_AEDAE	7159.Q174R8	100	540.8	AAEL006813	AAEL006813-PA.
541	tr|Q16VF3|Q16VF3_AEDAE	7159.Q16VF3	100	293.9	AAEL009587	AAEL009587-PA.
542	tr|Q1DGF8|Q1DGF8_AEDAE	7159.Q1DGF8	100	247.7	AAEL015650	AAEL015650-PA.
543	UPI000B781B3A	7159.Q16UG5	96.4	1965.3	AAEL009915	AAEL009915-PA.
544	UPI000B76E69E	7159.Q174K3	97.2	948.7	AAEL006876	AAEL006876-PA.
545	tr|A0A0P6IU32|A0A0P6IU32_AEDAE	7159.Q177H4	99.5	1542.3	AAEL006152	AAEL006152-PA.
546	UPI00064535D8	7159.Q17FU6	99.2	1158.7	AAEL003292	AAEL003292-PA.
547	UPI000B794C57	7159.Q17IK5	37.3	147.1	AAEL002321	AAEL002321-PA.
548	tr|Q173C1|Q173C1_AEDAE	7159.Q173C1	100	974.2	AAEL007197	AAEL007197-PA.
549	UPI000B7994EE	7159.Q16UG5	96.4	1947.2	AAEL009915	AAEL009915-PA.
550	UPI000B786899	7159.Q0IFC5	98.8	1108.6	AAEL005895	AAEL005895-PA.
551	tr|Q16VM1|Q16VM1_AEDAE	7159.Q16VM1	100	1931	AAEL009515	AAEL009515-PA.
552	tr|Q17G54|Q17G54_AEDAE	7159.Q17G54	100	1073.2	AAEL003199	AAEL003199-PA.
553	UPI000B7720AC	7159.Q16G14	80.6	598.6	AAEL014557	AAEL014557-PA.
554	UPI000B782F0A	7159.Q173D8	100	409.5	AAEL007177	AAEL007177-PA.
555	tr|Q17F71|Q17F71_AEDAE	7159.Q17F71	100	490.7	AAEL003506	AAEL003506-PA.
556	UPI000B76C3AA	7159.Q172D9	98.2	952.6	AAEL007452	AAEL007452-PA.
557	tr|Q16LU2|Q16LU2_AEDAE	7159.Q16LU2	100	675.2	AAEL012517	AAEL012517-PA.
558	UPI000B796E37	7159.Q17EP1	83.8	1848.2	AAEL003733	AAEL003733-PA; Belongs to the peptidase C19 family.
559	UPI000B76E5E5	7159.Q17B23	31.3	136.7	AAEL005100	AAEL005100-PA.
560	tr|Q17PT9|Q17PT9_AEDAE	7159.Q17PT9	100	917.5	AAEL000242	AAEL000242-PA; Belongs to the potassium channel family.
561	tr|Q17E80|Q17E80_AEDAE	7159.Q17E80	100	1368.6	AAEL003875	AAEL003875-PA.
563	tr|Q8MWG7|Q8MWG7_AEDAE	7159.Q17NE5	96.1	686.8	AAEL000741	Ecdysone-induced protein 74EF (ETS transcription factor E74A).
564	UPI000B777E70	7159.Q0IFC5	98.7	1102	AAEL005895	AAEL005895-PA.
565	UPI00043BD050	7159.Q16IN4	94.4	877.5	AAEL013602	AAEL013602-PA.
566	tr|Q17C93|Q17C93_AEDAE	7159.Q17C93	100	572	AAEL004651	Multiple ankyrin repeats single kh domain protein.
567	tr|Q16UD8|Q16UD8_AEDAE	7159.Q16UD8	100	597	AAEL009938	AAEL009938-PA.
568	UPI00043B90F0	7159.Q16VZ3	99.7	585.5	AAEL009400	AAEL009400-PA.
569	tr|Q16RK1|Q16RK1_AEDAE	7159.Q16RK1	100	1083.2	AAEL010941	Protein tweety homolog; Probable chloride channel; Belongs to the tweety family.
570	UPI000B774ABA	7159.Q17F08	99.8	2484.1	AAEL003592	AAEL003592-PA.
571	UPI000B7928B3	7159.Q17EP7	85.7	977.2	AAEL003731	Nuclear body associated kinase, putative.
572	UPI000B7875A6	7159.Q17E44	94.8	1507.7	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
573	tr|Q17C94|Q17C94_AEDAE	7159.Q17C94	100	239.6	AAEL004632	AAEL004632-PA.
574	tr|Q16PG7|Q16PG7_AEDAE	7159.Q16PG7	100	545.8	AAEL011648	AAEL011648-PA; Belongs to the cyclin family.
575	tr|Q17IA0|Q17IA0_AEDAE	7159.Q17IA0	100	609.4	AAEL002411	AAEL002411-PA.
576	UPI00043BC54D	7159.Q17L67	100	726.5	AAEL001454	AAEL001454-PA.
577	UPI000B773478	7159.Q174K3	99.7	753.1	AAEL006876	AAEL006876-PA.
578	UPI000645387B	7159.Q16L21	100	601.3	GPRGHP3	AAEL012796-PA; Belongs to the G-protein coupled receptor 1 family.
579	tr|Q16U30|Q16U30_AEDAE	7159.Q16U30	100	697.6	AAEL010041	AAEL010041-PA.
580	tr|Q16WF1|Q16WF1_AEDAE	7159.Q16WF1	100	1532.7	AAEL009240	AAEL009240-PA.
581	tr|Q5UG09|Q5UG09_AEDAE	7159.Q1HRW3	100	255.8	AAEL002487	P53 regulated pa26 nuclear protein sestrin.
582	UPI000B7979E6	7159.Q177H4	94.8	1512.7	AAEL006152	AAEL006152-PA.
583	tr|Q17KJ5|Q17KJ5_AEDAE	7159.Q17KJ5	100	679.5	AAEL001643	AAEL001643-PA.
584	tr|Q17G70|Q17G70_AEDAE	7159.Q17G70	100	468.4	AAEL003167	AAEL003167-PA.
585	UPI000B792947	7159.Q17KJ5	86.3	569.7	AAEL001643	AAEL001643-PA.
586	UPI000B76FFF0	7159.Q172J7	99.4	1826.2	AAEL007359	Guanylate cyclase.
587	UPI000B7998BB	7159.Q16RC6	99	410.6	AAEL011006	AAEL011006-PA.
588	tr|Q16YG3|Q16YG3_AEDAE	7159.Q16YG3	100	228.4	AAEL008554	AAEL008554-PA.
589	UPI000B76E58F	7159.Q172D9	97.4	951.4	AAEL007452	AAEL007452-PA.
590	tr|Q173B0|Q173B0_AEDAE	7159.Q173B0	100	228	AAEL007217	AAEL007217-PA.
591	tr|Q16Y82|Q16Y82_AEDAE	7159.Q16Y82	100	775.8	AAEL008622	AAEL008622-PA.
592	UPI000B7829D7	7159.Q16LQ3	96.1	1640.6	AAEL012561	Prominin (prom) protein.
593	UPI000B784F68	7159.Q174K3	100	943.7	AAEL006876	AAEL006876-PA.
594	tr|A0A0P6IWH8|A0A0P6IWH8_AEDAE	7159.Q16VM1	84.2	1520	AAEL009515	AAEL009515-PA.
595	tr|Q176W7|Q176W7_AEDAE	7159.Q176W7	100	807	AAEL006234	Hexosyltransferase.
596	UPI00043BB3A2	7159.Q16SL7	100	1656.7	AAEL010555	AAEL010555-PA.
597	tr|Q172G9|Q172G9_AEDAE	7159.Q172G9	100	416.4	AAEL007388	AAEL007388-PA.
598	tr|Q175M4|Q175M4_AEDAE	7159.Q175M5	93.3	891.3	AAEL006600	Juvenile hormone-inducible protein, putative.
599	UPI000B77A93A	7159.Q17FY6	98.7	1728	AAEL003252	AAEL003252-PA.
599	UPI000B77A93A	7159.Q17FY6	98.1	1723.4	AAEL003252	AAEL003252-PA.
600	tr|Q17IU2|Q17IU2_AEDAE	7159.Q17IU2	100	560.8	AAEL002219	Palmitoyltransferase; Belongs to the DHHC palmitoyltransferase family.
601	UPI000B785995	7159.Q176R2	90.9	1180.6	PIWI7	AAEL006287-PA; Belongs to the argonaute family.
602	tr|Q17GS2|Q17GS2_AEDAE	7159.Q17GS2	100	424.9	AAEL002891	AAEL002891-PA.
603	UPI000B798F07	7159.Q179X5	92.7	588.2	AAEL005463	AAEL005463-PA.
604	tr|Q170B1|Q170B1_AEDAE	7159.Q170B1	100	5222.1	AAEL007980	AAEL007980-PA.
605	tr|Q16SB0|Q16SB0_AEDAE	7159.Q16SB0	100	183.3	AAEL010643	AAEL010643-PA.
606	tr|Q17GV3|Q17GV3_AEDAE	7159.Q17GV3	100	1577.8	AAEL002876	AAEL002876-PA.
607	UPI000B7930E3	7159.Q17E44	91.9	1499.2	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
608	UPI000B77748A	7159.Q16UK9	100	6766	AAEL009869	AAEL009869-PA.
609	UPI000B780224	7159.Q17D24	84.1	687.2	AAEL004351	AAEL004351-PC; Belongs to the protein kinase superfamily.
610	UPI000B788CE7	7159.Q16VA1	100	1284.6	AAEL009630	Phosphodiesterase.
611	tr|Q179E9|Q179E9_AEDAE	7159.Q179E9	100	782.3	AAEL005655	AAEL005655-PA.
612	UPI000B77A66D	7159.Q17PN7	96.7	2685.2	AAEL000276	AAEL000276-PA.
613	tr|Q179A9|Q179A9_AEDAE	7159.Q179A9	100	295	AAEL005679	AAEL005679-PA.
614	tr|Q17J06|Q17J06_AEDAE	7159.Q17J06	100	336.7	AAEL002220	AAEL002220-PA.
615	tr|Q16UP5|Q16UP5_AEDAE	7159.Q16UP5	100	3238.7	AAEL009838	AAEL009838-PA.
616	tr|Q17D26|Q17D26_AEDAE	7159.Q17D24	92.4	745.7	AAEL004351	AAEL004351-PC; Belongs to the protein kinase superfamily.
617	tr|Q6ELZ6|Q6ELZ6_AEDAE	7159.Q16VS2	99.5	761.5	AAEL009451	AAEL009451-PA.
618	tr|Q16HG5|Q16HG5_AEDAE	7159.Q16HG5	100	705.3	AAEL014033	AAEL014033-PA.
619	UPI00043B9BC2	7159.Q16N85	94.4	2335.5	AAEL012057	Enhancer of polycomb-like protein.
620	tr|Q0IEP7|Q0IEP7_AEDAE	7159.Q0IEP7	100	925.2	AAEL008354	AAEL008354-PA; Belongs to the ligand-gated ion channel (TC 1.A.9) family.
621	tr|A0A1S4F9Z0|A0A1S4F9Z0_AEDAE	7159.Q17AZ6	99.7	964.1	AAEL005147	AAEL005147-PA.
622	UPI000B778F20	7159.Q16LQ3	96.1	1640.9	AAEL012561	Prominin (prom) protein.
623	UPI000B782D69	7159.Q17B43	83.1	1599.7	AAEL005099	Rap GTPase-activating protein.
624	UPI000B779227	7159.Q17PN7	96.7	2685.2	AAEL000276	AAEL000276-PA.
625	UPI000B775075	7159.Q17E44	91.9	1498.8	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
626	tr|A0A1S4FS85|A0A1S4FS85_AEDAE	7159.Q16R23	100	1170.2	AAEL011105	AAEL011105-PB.
627	tr|Q174K3|Q174K3_AEDAE	7159.Q174K3	100	987.3	AAEL006876	AAEL006876-PA.
628	tr|Q16WU6|Q16WU6_AEDAE	7159.Q16WU6	100	763.5	AAEL009092	AAEL009092-PA.
629	UPI000B76D68D	7159.Q16IG3	97.7	175.3	AAEL013684	AAEL013684-PA.
630	tr|Q16KP5|Q16KP5_AEDAE	7159.Q16KP5	100	732.6	GPRALS3	GPCR Galanin/Allatostatin Family; Belongs to the G-protein coupled receptor 1 family.
631	tr|A0A1S4FBU7|A0A1S4FBU7_AEDAE	7159.Q178N5	99.8	954.5	AAEL005832	AAEL005832-PA.
632	UPI000B792F42	7159.Q17C93	97.4	528.9	AAEL004651	Multiple ankyrin repeats single kh domain protein.
633	UPI000B78ECD8	7159.Q17E44	92.7	1499.6	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
634	tr|A0A0P6IX28|A0A0P6IX28_AEDAE	7159.Q174K3	95.6	972.2	AAEL006876	AAEL006876-PA.
635	UPI000B788758	7159.J9E9F1	78.4	312.8	J9E9F1_AEDAE	DNA-directed RNA polymerase subunit beta; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates.
636	UPI000B77236A	7159.Q17KU1	86.5	728	AAEL001567	Myocyte-specific enhancer factor 2d.
637	UPI00043BA69A	7159.Q16YZ8	100	1380.5	AAEL008362	AAEL008362-PA.
638	UPI00043BCE4D	7159.Q172G9	84.7	294.7	AAEL007388	AAEL007388-PA.
639	tr|A0A0P6J4J0|A0A0P6J4J0_AEDAE	7159.Q16LG8	100	828.9	AAEL012655	Sugar transporter; Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.
640	tr|Q17AJ3|Q17AJ3_AEDAE	7159.Q17AJ3	100	1634.8	AAEL005281	AAEL005281-PA.
641	UPI000B781BAB	7159.Q16YM1	37.7	185.7	AAEL008494	AAEL008494-PA; Belongs to the mitochondrial carrier (TC 2.A.29) family.
642	UPI000937E4E8	7159.Q16HG5	98.4	614.8	AAEL014033	AAEL014033-PA.
643	UPI000B797DF5	7159.Q16WA7	100	464.5	AAEL009304	AAEL009304-PA; Belongs to the syntaxin family.
644	tr|Q16YZ9|Q16YZ9_AEDAE	7159.Q16YZ9	100	531.6	AAEL008372	Sulfatase-1, sulf-1.
645	UPI000B787639	7159.Q170K4	92.9	2031.1	AAEL007888	Protein 4.1 homolog (Coracle protein), putative.
646	UPI00043BBC04	7159.Q16U87	94	1838.5	AAEL009988	AAEL009988-PA.
648	tr|Q171W2|Q171W2_AEDAE	7159.Q171W2	100	602.4	AAEL007508	AAEL007508-PA; Belongs to the peptidase S1 family.
649	tr|Q175T8|Q175T8_AEDAE	7159.Q175T8	100	162.2	AAEL006565	AAEL006565-PA.
650	tr|A0A1S4FCG3|A0A1S4FCG3_AEDAE	7159.Q177S2	98.3	3087.7	AAEL006038	AAEL006038-PA.
651	tr|A0A1S4G7M0|A0A1S4G7M0_AEDAE	7159.Q176T7	100	640.2	AAEL006263	AAEL006263-PA.
652	tr|Q1DGK7|Q1DGK7_AEDAE	7159.Q1DGK7	100	806.6	AAEL015593	AAEL015593-PA.
653	UPI000B77BE5D	7159.Q17PT9	100	872.1	AAEL000242	AAEL000242-PA; Belongs to the potassium channel family.
654	UPI000B7906D8	7159.Q17K95	99.6	480.7	AAEL001760	AAEL001760-PA.
654	UPI000B7906D8	7159.Q17K95	95.1	397.1	AAEL001760	AAEL001760-PA.
655	tr|Q16896|Q16896_AEDAE	7159.Q0IEP7	98.7	916.4	AAEL008354	AAEL008354-PA; Belongs to the ligand-gated ion channel (TC 1.A.9) family.
656	UPI00043BB5A0	7159.Q171K9	99.7	1352.4	TOLL5A	AAEL007619-PA.
657	tr|A0A1S4F4W1|A0A1S4F4W1_AEDAE	7159.Q0IG29	98.6	421.4	AAEL003527	AAEL003527-PA.
658	UPI000B77D3B0	7159.Q16LK0	98.2	2645.2	AAEL012627	AAEL012627-PA.
659	tr|S4SCR9|S4SCR9_AEDAE	7159.Q17GI1	99.2	790.4	AAEL003013	AAEL003013-PA; Belongs to the protein kinase superfamily.
660	tr|Q0IFC5|Q0IFC5_AEDAE	7159.Q0IFC5	100	1154.8	AAEL005895	AAEL005895-PA.
661	tr|Q17N40|Q17N40_AEDAE	7159.Q17N40	100	602.4	AAEL000805	AAEL000805-PA.
662	tr|A0A0P6IZM4|A0A0P6IZM4_AEDAE	7159.Q17CP3	99.6	1330.1	AAEL004464	AAEL004464-PA.
663	UPI000B7811F9	7159.Q17EP1	82.3	1785	AAEL003733	AAEL003733-PA; Belongs to the peptidase C19 family.
664	tr|Q17CP4|Q17CP4_AEDAE	7159.Q17CP4	100	298.5	AAEL004478	AAEL004478-PA.
665	tr|A0A1S4EVA2|A0A1S4EVA2_AEDAE	7159.Q17PT9	100	872.1	AAEL000242	AAEL000242-PA; Belongs to the potassium channel family.
666	tr|Q17HS6|Q17HS6_AEDAE	7159.Q17HS6	100	932.2	AAEL002594	AAEL002594-PA.
667	UPI000B772C7F	7159.Q16KW9	99.1	370.2	AAEL012850	AAEL012850-PA.
668	UPI000B78E7BB	7159.Q17E44	94.2	1511.5	AAEL003953	Map/microtubule affinity-regulating kinase 2,4.
669	UPI00043B9C50	7159.Q16H88	99.8	1123.2	AAEL014109	AAEL014109-PA.
670	tr|Q178K1|Q178K1_AEDAE	7159.Q178K1	100	1989.2	HR4	Hormone receptor-like in 4.
671	tr|A0A1S4F8Q2|A0A1S4F8Q2_AEDAE	7159.Q17C39	98.6	792.3	AAEL004717	AAEL004717-PA.
672	UPI000B78E0C3	7159.Q174R9	99.6	576.6	AAEL006803	AAEL006803-PA.
673	tr|Q16JQ6|Q16JQ6_AEDAE	7159.Q16JQ4	100	319.7	AAEL013252	AAEL013252-PB.
674	tr|Q17F44|Q17F44_AEDAE	7159.Q17F44	100	912.1	AAEL003564	AAEL003564-PA.
675	tr|Q17NE5|Q17NE5_AEDAE	7159.Q17NE5	100	1114	AAEL000741	Ecdysone-induced protein 74EF (ETS transcription factor E74A).
677	tr|A0A1S4FJ60|A0A1S4FJ60_AEDAE	7159.Q0IEP7	99.8	924.1	AAEL008354	AAEL008354-PA; Belongs to the ligand-gated ion channel (TC 1.A.9) family.
678	tr|Q172L4|Q172L4_AEDAE	7159.Q172L3	99.7	2551.5	AAEL007331	AAEL007331-PA.
679	tr|Q16RN4|Q16RN4_AEDAE	7159.Q16RN4	100	875.9	AAEL010892	AAEL010892-PA.
680	UPI000B791F85	7159.Q17MX6	94.8	579.3	AAEL000908	AAEL000908-PA.
681	tr|Q16GV0|Q16GV0_AEDAE	7159.Q16GV0	100	1130.5	AAEL014258	AAEL014258-PA.
682	UPI000B780FE6	7159.Q16PA7	37.9	227.6	AAEL011709	Diacylglycerol kinase.
683	UPI000B77E1A6	7159.Q17EB2	95	539.7	AAEL003834	Metalloendopeptidase.
684	tr|Q17HA9|Q17HA9_AEDAE	7159.Q17HA9	100	1414.1	AAEL002754	AAEL002754-PA.
685	UPI000B790AD5	7159.Q17MX6	94.8	579.3	AAEL000908	AAEL000908-PA.
686	tr|Q16RY8|Q16RY8_AEDAE	7159.Q16RY8	100	671.8	AAEL010783	AAEL010783-PA.
687	tr|Q16EM3|Q16EM3_AEDAE	7159.Q16EM3	100	174.1	AAEL015101	AAEL015101-PA.
688	UPI000B78028A	7159.Q17F08	90.6	2629.7	AAEL003592	AAEL003592-PA.
689	UPI000B794D06	7159.Q16YG8	100	951	AAEL008528	AAEL008528-PA.
690	UPI000B777752	7159.Q17MX6	94.8	579.3	AAEL000908	AAEL000908-PA.
691	tr|Q8MQU8|Q8MQU8_AEDAE	7159.Q171J8	99.7	1583.2	TOLL1A	Toll-like receptor; Belongs to the Toll-like receptor family.
692	tr|Q17L66|Q17L66_AEDAE	7159.Q17L66	100	704.9	AAEL001468	AAEL001468-PA.
693	tr|A0A1S4F4V4|A0A1S4F4V4_AEDAE	7159.Q17F71	100	490.7	AAEL003506	AAEL003506-PA.
694	tr|J9HSW9|J9HSW9_AEDAE	7159.J9HIM6	98.7	894.8	J9HIM6_AEDAE	AAEL017462-PB.
695	UPI000B78933C	7159.Q17GV3	97.5	1548.1	AAEL002876	AAEL002876-PA.
696	tr|Q16EF2|Q16EF2_AEDAE	7159.Q16EF2	100	1466.4	AAEL015231	AAEL015231-PA.
697	tr|Q17A00|Q17A00_AEDAE	7159.Q17A00	100	860.1	AAEL005452	AAEL005452-PA.
698	tr|Q17KU1|Q17KU1_AEDAE	7159.Q17KU1	100	852	AAEL001567	Myocyte-specific enhancer factor 2d.
699	UPI000B794163	7159.Q0IFE7	100	542.7	AAEL005640	AAEL005640-PA.
700	tr|Q5IFI9|Q5IFI9_AEDAE	7159.Q176B9	99.9	948.3	AAEL006447	GATA transcription factor (GATAb).
701	UPI000936B5A9	7159.Q17NC1	99	204.9	AAEL000729	AAEL000729-PA.
702	UPI000B7753E2	7159.Q16Z71	98.3	832	GPRDIH1	AAEL008292-PA; Belongs to the G-protein coupled receptor 2 family.
