#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
393	tr|A0A182G9H4|A0A182G9H4_AEDAL	7160.A0A182G9H4	100	119.8	RP20_CCG005748	Uncharacterized protein.
394	UPI0007D4D981	7160.A0A182GU89	100	589	RP20_CCG015869	Uncharacterized protein.
395	tr|A0A023EPE8|A0A023EPE8_AEDAL	7160.A0A182GUJ6	99.4	729.9	RP20_CCG016021	Uncharacterized protein; Belongs to the CDC50/LEM3 family.
396	UPI0007D59EF6	7160.A0A182HDE5	100	1199.1	RP20_CCG027144	RING-type domain-containing protein.
397	UPI0007D3BBF6	7160.A0A182HFB7	100	300.4	RP20_CCG028469	Phorbol-ester/DAG-type domain-containing protein.
398	UPI0007D57C79	7160.A0A182H207	100	527.7	RP20_CCG020152	Uncharacterized protein.
399	tr|A0A1W7R8J6|A0A1W7R8J6_AEDAL	7160.A0A182GFQ8	36.8	324.3	RP20_CCG009132	alpha-1,2-Mannosidase; Belongs to the glycosyl hydrolase 47 family.
400	tr|A0A182GCI0|A0A182GCI0_AEDAL	7160.A0A182H3T2	45.5	464.9	RP20_CCG021138	Protein kinase domain-containing protein; Belongs to the protein kinase superfamily.
401	tr|A0A023EMP1|A0A023EMP1_AEDAL	7160.A0A182H856	99.3	228.4	RP20_CCG023812	Uncharacterized protein.
402	tr|A0A023EN63|A0A023EN63_AEDAL	7160.A0A182H186	81.9	373.6	RP20_CCG019692	Uncharacterized protein.
403	tr|A0A182HE06|A0A182HE06_AEDAL	7160.A0A182HE06	100	1892.5	RP20_CCG018728	Uncharacterized protein.
404	tr|A0A182G9V6|A0A182G9V6_AEDAL	7160.A0A182G9V6	100	226.1	RP20_CCG001317	Uncharacterized protein.
405	tr|A0A023ET23|A0A023ET23_AEDAL	7160.A0A182GIH3	99.8	826.2	RP20_CCG010480	Uncharacterized protein.
406	tr|A0A182GJK2|A0A182GJK2_AEDAL	7160.A0A182GJK2	100	369.8	RP20_CCG011049	Uncharacterized protein.
407	tr|A0A023EWE1|A0A023EWE1_AEDAL	7160.A0A182GTQ3	99.8	886.3	RP20_CCG015609	SANT domain-containing protein.
408	UPI0007D6942F	7160.A0A182H5Q9	100	606.3	RP20_CCG022282	KLRAQ domain-containing protein.
409	tr|A0A182GVQ8|A0A182GVQ8_AEDAL	7160.A0A182GVQ8	100	346.7	RP20_CCG016632	FLYWCH-type domain-containing protein.
410	UPI0007D66D02	7160.A0A182HEN7	100	546.6	RP20_CCG028035	Ion_trans domain-containing protein; Belongs to the potassium channel family.
411	tr|A0A023EVD1|A0A023EVD1_AEDAL	7160.A0A182GUV4	99.5	1550.8	RP20_CCG016161	Uncharacterized protein.
412	UPI0007D0E200	7160.A0A182GV15	100	2054.3	RP20_CCG016238	Uncharacterized protein; Belongs to the class-I aminoacyl-tRNA synthetase family.
413	tr|A0A1W7R702|A0A1W7R702_AEDAL	7160.A0A182GE26	100	614.8	RP20_CCG008319	Serine/threonine-protein phosphatase; Belongs to the PPP phosphatase family.
414	tr|A0A182G4H0|A0A182G4H0_AEDAL	7160.A0A182G4H0	100	322.4	RP20_CCG002728	Protein quiver.
415	UPI0007D61639	7160.A0A182GPJ4	100	173.7	RP20_CCG013476	Uncharacterized protein.
416	tr|A0A023EPH3|A0A023EPH3_AEDAL	7160.A0A182GCC0	98.7	654.8	RP20_CCG007423	Aldo_ket_red domain-containing protein.
417	tr|A0A023EWB3|A0A023EWB3_AEDAL	7160.A0A182GZY2	55.2	202.6	RP20_CCG018958	Uncharacterized protein.
418	tr|A0A182H2J8|A0A182H2J8_AEDAL	7160.A0A182H2J8	100	862.8	RP20_CCG020428	DUF4819 domain-containing protein.
419	tr|A0A023EUU3|A0A023EUU3_AEDAL	7160.A0A182GTH0	100	1071.6	RP20_CCG015467	Polypeptide N-acetylgalactosaminyltransferase.
420	tr|A0A182G3H4|A0A182G3H4_AEDAL	7160.A0A182G3H4	100	561.2	RP20_CCG002124	Reverse transcriptase Ty1/copia-type domain-containing protein.
421	UPI0007D65DF2	7160.A0A182GQC8	100	510.4	RP20_CCG013868	Uncharacterized protein.
422	tr|A0A1W7R6J3|A0A1W7R6J3_AEDAL	7160.A0A182GI84	32.5	280.8	RP20_CCG010352	Reverse transcriptase domain-containing protein.
423	UPI0007D37107	7160.A0A182HB86	100	4092.7	RP20_CCG025782	Uncharacterized protein.
424	tr|A0A023EFU6|A0A023EFU6_AEDAL	7160.A0A023ECJ9	100	188	RP20_CCG026969	HIG1 domain-containing protein.
426	tr|A0A182G1E7|A0A182G1E7_AEDAL	7160.A0A182G1E7	100	1158.7	RP20_CCG000617	Exonuclease domain-containing protein.
427	tr|A0A023EWM4|A0A023EWM4_AEDAL	7160.A0A182H958	96.9	1220.7	RP20_CCG024488	Uncharacterized protein.
428	tr|A0A023EUA3|A0A023EUA3_AEDAL	7160.A0A182G5M6	98.8	961.1	RP20_CCG003480	Uncharacterized protein.
429	UPI0007D23C6D	7160.A0A182H6R2	100	1253.4	RP20_CCG022878	PUM-HD domain-containing protein.
431	tr|A0A182GR14|A0A182GR14_AEDAL	7160.A0A182GR14	100	630.9	RP20_CCG014223	BZIP domain-containing protein.
432	UPI0007D26A4B	7160.A0A182GJE9	100	224.9	RP20_CCG010977	Uncharacterized protein.
433	UPI0007D4C072	7160.A0A182G3J1	100	940.6	RP20_CCG002156	Uncharacterized protein.
434	tr|A0A1W7R638|A0A1W7R638_AEDAL	7160.A0A182HE13	26.2	77.4	RP20_CCG027595	Integrase catalytic domain-containing protein.
435	tr|A0A182GNY6|A0A182GNY6_AEDAL	7160.A0A182GNY6	100	430.3	RP20_CCG013178	DUF5641 domain-containing protein.
436	tr|A0A1W7R6F7|A0A1W7R6F7_AEDAL	7160.A0A182G158	37.1	1048.9	RP20_CCG000451	Uncharacterized protein.
437	tr|A0A182GK16|A0A182GK16_AEDAL	7160.A0A182GK16	100	2870.1	RP20_CCG011270	CPSF_A domain-containing protein.
438	UPI0007D38162	7160.A0A182HDA0	100	767.7	RP20_CCG027072	Reverse transcriptase domain-containing protein.
439	tr|A0A182G3Q9|A0A182G3Q9_AEDAL	7160.A0A182G3Q9	100	706.4	RP20_CCG002273	Uncharacterized protein.
440	tr|A0A1W7R6G8|A0A1W7R6G8_AEDAL	7160.A0A182GM87	29.1	351.7	RP20_CCG012365	Uncharacterized protein.
441	UPI0007D3AFE7	7160.A0A182G8P0	100	965.7	RP20_CCG005275	Integrase catalytic domain-containing protein.
442	UPI0007D2C41F	7160.A0A182GJ26	100	758.8	RP20_CCG010763	Uncharacterized protein.
443	tr|A0A182H197|A0A182H197_AEDAL	7160.A0A182H197	100	1269.6	RP20_CCG019709	Glyco_hydro_85 domain-containing protein.
444	tr|A0A1W7R5S6|A0A1W7R5S6_AEDAL	7160.A0A182G3D4	66.4	152.5	RP20_CCG002053	Uncharacterized protein.
445	UPI0007D42863	7160.A0A182GX42	100	885.9	RP20_CCG017400	Uncharacterized protein.
446	tr|A0A023EMK8|A0A023EMK8_AEDAL	7160.A0A023EMK8	100	467.2	RP20_CCG028395	Putative salivary secreted mucin 3.
447	UPI0007D55751	7160.A0A182G484	100	516.2	RP20_CCG002589	Uncharacterized protein.
448	tr|A0A182G7F0|A0A182G7F0_AEDAL	7160.A0A182G7F0	100	2315.8	RP20_CCG004593	Zinc-hook domain-containing protein.
449	UPI0007D429AE	7160.A0A182G7J1	100	394.4	RP20_CCG004658	Uncharacterized protein.
450	tr|A0A182GNJ3|A0A182GNJ3_AEDAL	7160.A0A182GNJ3	100	1166.8	RP20_CCG012980	Integrase catalytic domain-containing protein.
451	UPI0007D5AC22	7160.A0A182H2N1	100	2043.5	RP20_CCG020474	DIS3-like exonuclease 2; 3'-5'-exoribonuclease that specifically recognizes RNAs polyuridylated at their 3' end and mediates their degradation. Component of an exosome-independent RNA degradation pathway that mediates degradation of cytoplasmic mRNAs that have been deadenylated and subsequently uridylated at their 3'.
452	tr|A0A182GMR2|A0A182GMR2_AEDAL	7160.A0A182GMR2	100	262.7	RP20_CCG012611	ATG16 domain-containing protein.
453	tr|A0A182G5D5|A0A182G5D5_AEDAL	7160.A0A182G5D5	100	490	RP20_CCG003330	Uncharacterized protein.
454	tr|A0A1W7R6G2|A0A1W7R6G2_AEDAL	7160.A0A182GM87	31.1	360.5	RP20_CCG012365	Uncharacterized protein.
455	tr|A0A023EQG2|A0A023EQG2_AEDAL	7160.A0A182H1S6	96.6	636.7	RP20_CCG020002	MPN domain-containing protein.
456	tr|A0A023EWS1|A0A023EWS1_AEDAL	7160.A0A182G1N5	100	1942.5	RP20_CCG000855	Phospholipid-transporting ATPase; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily.
457	tr|A0A1W7R6F6|A0A1W7R6F6_AEDAL	7160.A0A182GI84	30.7	264.6	RP20_CCG010352	Reverse transcriptase domain-containing protein.
458	tr|A0A023EK51|A0A023EK51_AEDAL	7160.A0A182GNU8	99.6	447.6	RP20_CCG013130	Protein YIPF.
459	tr|A0A182GQV8|A0A182GQV8_AEDAL	7160.A0A182GFC5	94	1210.7	RP20_CCG008946	Clathrin_bdg domain-containing protein.
460	tr|A0A023ESJ7|A0A023ESJ7_AEDAL	7160.A0A182GD08	100	958	RP20_CCG007786	alpha-1,2-Mannosidase; Belongs to the glycosyl hydrolase 47 family.
462	tr|A0A182GMV2|A0A182GMV2_AEDAL	7160.A0A182GMV2	100	2190.2	RP20_CCG012679	Uncharacterized protein.
464	UPI0007D4D4CF	7160.A0A182GXE6	100	599.7	RP20_CCG017552	Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.
465	tr|A0A023EP12|A0A023EP12_AEDAL	7160.A0A182G593	100	387.1	RP20_CCG003235	t-SNARE coiled-coil homology domain-containing protein; Belongs to the syntaxin family.
466	tr|A0A023EN97|A0A023EN97_AEDAL	7160.A0A182G204	63.6	443.7	RP20_CCG001108	Uncharacterized protein.
467	tr|A0A023ERG1|A0A023ERG1_AEDAL	7160.A0A182GC25	99	819.7	RP20_CCG007284	Glyco_tran_10_N domain-containing protein.
468	tr|A0A182GBC6|A0A182GBC6_AEDAL	7160.A0A182H146	99.7	672.9	RP20_CCG019603	Nudix hydrolase domain-containing protein.
469	tr|A0A023EWJ7|A0A023EWJ7_AEDAL	7160.A0A182GZY2	88.3	518.1	RP20_CCG018958	Uncharacterized protein.
470	UPI0007D38AF8	7160.A0A182H0R7	100	747.7	RP20_CCG019399	USP domain-containing protein; Belongs to the peptidase C19 family.
471	UPI0007D20E77	7160.A0A182H5K1	100	1169.8	RP20_CCG022185	Retrotrans_gag domain-containing protein.
472	tr|A0A182G4U8|A0A182G4U8_AEDAL	7160.A0A182G4U8	100	2190.6	RP20_CCG002974	Ubiquitinyl hydrolase 1.
473	UPI0007D2E585	7160.A0A182G335	100	365.5	RP20_CCG001813	Uncharacterized protein.
474	tr|A0A182G3U1|A0A182G3U1_AEDAL	7160.A0A182GLI1	42.7	430.6	RP20_CCG012000	UDP-glucuronosyltransferase; Belongs to the UDP-glycosyltransferase family.
475	UPI0007D5F78A	7160.A0A182G204	100	1879.4	RP20_CCG001108	Uncharacterized protein.
476	tr|A0A023EW87|A0A023EW87_AEDAL	7160.A0A182HEB8	99.4	273.1	RP20_CCG027786	Uncharacterized protein.
477	tr|A0A023EI03|A0A023EI03_AEDAL	7160.A0A182H841	96.5	344	RP20_CCG023780	Uncharacterized protein.
478	tr|A0A182GJ96|A0A182GJ96_AEDAL	7160.A0A182GJ96	100	715.7	RP20_CCG010898	Uncharacterized protein.
479	tr|A0A182GZU3|A0A182GZU3_AEDAL	7160.A0A182GZU3	100	870.5	RP20_CCG018905	RBR-type E3 ubiquitin transferase.
480	UPI0007D1D8BA	7160.A0A182HEX1	100	211.5	RP20_CCG028192	Uncharacterized protein.
481	tr|A0A023EWL3|A0A023EWL3_AEDAL	7160.A0A182GC69	75	303.5	RP20_CCG007352	Reverse transcriptase domain-containing protein.
482	UPI0007D5416D	7160.A0A182H7X3	100	524.2	RP20_CCG023661	DUF1758 domain-containing protein.
483	tr|A0A023EX67|A0A023EX67_AEDAL	7160.A0A182GEI8	83.6	216.5	RP20_CCG008536	Reverse transcriptase domain-containing protein.
484	tr|A0A182GYJ6|A0A182GYJ6_AEDAL	7160.A0A182GYJ6	100	443.7	RP20_CCG018204	Uncharacterized protein.
485	tr|A0A182HE94|A0A182HE94_AEDAL	7160.A0A182HE94	100	892.9	RP20_CCG027730	MIF4G domain-containing protein.
486	tr|A0A023EFN5|A0A023EFN5_AEDAL	7160.A0A182G0Q0	99.2	265.8	RP20_CCG000121	Cytidine deaminase; This enzyme scavenges exogenous and endogenous cytidine and 2'-deoxycytidine for UMP synthesis; Belongs to the cytidine and deoxycytidylate deaminase family.
487	UPI0007D5581D	7160.A0A182G2M7	100	318.5	RP20_CCG001521	HSA domain-containing protein.
488	tr|A0A182GNU5|A0A182GNU5_AEDAL	7160.A0A182GNU5	100	627.9	RP20_CCG013127	PA2c domain-containing protein.
489	tr|A0A1W7R5K6|A0A1W7R5K6_AEDAL	7160.A0A182GXK9	98.7	137.1	RP20_CCG017656	FAM193_C domain-containing protein.
490	tr|A0A182GCX7|A0A182GCX7_AEDAL	7160.A0A182GCX7	100	1303.5	RP20_CCG007750	Uncharacterized protein.
492	UPI0007D12692	7160.A0A182G7R5	100	253.4	RP20_CCG004770	BRK domain-containing protein.
493	UPI0007D208AA	7160.A0A182GBE2	100	1442.2	RP20_CCG006899	Uncharacterized protein; Belongs to the SNF2/RAD54 helicase family. SMARCAL1 subfamily.
494	UPI0007D5C645	7160.A0A182G8Y8	100	279.3	RP20_CCG005431	Uncharacterized protein.
495	tr|A0A182HE33|A0A182HE33_AEDAL	7160.A0A182HE33	100	1119.4	RP20_CCG027635	TROVE domain-containing protein.
496	tr|A0A182GJ49|A0A182GJ49_AEDAL	7160.A0A182GJ49	100	476.9	RP20_CCG010799	Uncharacterized protein.
497	tr|A0A182H5K8|A0A182H5K8_AEDAL	7160.A0A182H5K8	100	463	RP20_CCG022199	Uncharacterized protein.
499	tr|A0A182GA62|A0A182GA62_AEDAL	7160.A0A182GA62	100	203.8	RP20_CCG006184	Uncharacterized protein.
500	tr|A0A182H108|A0A182H108_AEDAL	7160.A0A182H108	100	568.2	RP20_CCG019551	Malectin domain-containing protein.
501	tr|A0A023ETF7|A0A023ETF7_AEDAL	7160.A0A023ETF7	100	1060.8	RP20_CCG028645	Fam20C domain-containing protein.
502	tr|A0A182GI96|A0A182GI96_AEDAL	7160.A0A182GI96	100	235.3	RP20_CCG010372	Uncharacterized protein.
503	tr|A0A023ETU3|A0A023ETU3_AEDAL	7160.A0A182H3T2	44.7	348.2	RP20_CCG021138	Protein kinase domain-containing protein; Belongs to the protein kinase superfamily.
505	tr|A0A023ETL6|A0A023ETL6_AEDAL	7160.A0A182GDW5	99.8	928.3	RP20_CCG008228	Adenylosuccinate synthetase; Plays an important role in the de novo pathway and in the salvage pathway of purine nucleotide biosynthesis. Catalyzes the first commited step in the biosynthesis of AMP from IMP.
506	tr|A0A023EIB6|A0A023EIB6_AEDAL	7160.A0A023EIB6	100	411.4	RP20_CCG003697	Putative gtp-binding protein.
507	tr|A0A182H6E1|A0A182H6E1_AEDAL	7160.A0A182H6E1	100	811.6	RP20_CCG022696	Uncharacterized protein.
508	tr|A0A1W7R4L6|A0A1W7R4L6_AEDAL	7160.A0A182GLU1	100	239.2	RP20_CCG012145	Ig-like domain-containing protein.
509	tr|A0A023EUW6|A0A023EUW6_AEDAL	7160.A0A182GBH6	97.2	1343.6	RP20_CCG006965	PlsC domain-containing protein; Belongs to the GPAT/DAPAT family.
510	UPI0007D48228	7160.A0A182GTM1	100	667.5	RP20_CCG015560	Uncharacterized protein; Belongs to the nucleosome assembly protein (NAP) family.
511	UPI0007D5D458	7160.A0A182G3N7	100	1055	RP20_CCG002233	Uncharacterized protein.
512	tr|A0A023EGR0|A0A023EGR0_AEDAL	7160.A0A182G788	98.6	298.1	RP20_CCG004464	Thioredoxin domain-containing protein.
513	tr|A0A023EJC8|A0A023EJC8_AEDAL	7160.A0A182GVG0	97.9	280.4	RP20_CCG016448	Uncharacterized protein.
514	UPI0007D3FB9A	7160.A0A182GI06	100	2154.4	RP20_CCG010259	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit.
515	tr|A0A023ESN6|A0A023ESN6_AEDAL	7160.A0A182H362	60.2	380.6	RP20_CCG020746	AB hydrolase-1 domain-containing protein.
516	tr|A0A182GXI4|A0A182GXI4_AEDAL	7160.A0A182GXI4	100	208	RP20_CCG017612	Plug_translocon domain-containing protein.
517	tr|A0A182HAS2|A0A182HAS2_AEDAL	7160.A0A182HAS2	100	1840.5	RP20_CCG025470	Uncharacterized protein.
518	tr|A0A023EQX8|A0A023EQX8_AEDAL	7160.A0A182GE26	86.8	557.8	RP20_CCG008319	Serine/threonine-protein phosphatase; Belongs to the PPP phosphatase family.
519	tr|A0A023EXD9|A0A023EXD9_AEDAL	7160.A0A182GAN8	84.1	985.3	RP20_CCG006470	PNPLA domain-containing protein.
520	tr|A0A182HA21|A0A182HA21_AEDAL	7160.A0A182HA21	100	915.2	RP20_CCG025049	TPT domain-containing protein.
521	tr|A0A023EQL7|A0A023EQL7_AEDAL	7160.A0A182G3N4	100	505	RP20_CCG002230	Uncharacterized protein.
522	tr|A0A182G1N5|A0A182G1N5_AEDAL	7160.A0A182G1N5	100	1942.9	RP20_CCG000855	Phospholipid-transporting ATPase; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily.
523	tr|A0A023ETI6|A0A023ETI6_AEDAL	7160.A0A182H4G7	83.5	850.5	RP20_CCG021504	Uncharacterized protein; Belongs to the heat shock protein 70 family.
524	tr|A0A182HDC1|A0A182HDC1_AEDAL	7160.A0A182HDC1	100	1082	RP20_CCG027115	Poly(A) polymerase; Polymerase that creates the 3'-poly(A) tail of mRNA's.
525	UPI0007D6B23F	7160.A0A182HA22	100	1123.2	RP20_CCG025051	Uncharacterized protein.
526	tr|A0A182H4P9|A0A182H4P9_AEDAL	7160.A0A182H4Q1	28.7	173.3	RP20_CCG021653	SERPIN domain-containing protein; Belongs to the serpin family.
527	tr|A0A1W7R6I0|A0A1W7R6I0_AEDAL	7160.A0A182HA07	26.9	285	RP20_CCG025029	Uncharacterized protein.
528	UPI0007D23894	7160.A0A182GVG0	100	364	RP20_CCG016448	Uncharacterized protein.
529	tr|A0A023EE00|A0A023EE00_AEDAL	7160.A0A023EBS4	98.7	143.7	RP20_CCG021402	Uncharacterized protein; Belongs to the complex I LYR family.
530	UPI0007D4BE1C	7160.A0A182HDN9	100	633.3	RP20_CCG027349	Uncharacterized protein.
532	tr|A0A1W7R8H3|A0A1W7R8H3_AEDAL	7160.A0A182GLI1	39.3	383.3	RP20_CCG012000	UDP-glucuronosyltransferase; Belongs to the UDP-glycosyltransferase family.
533	tr|A0A182GDA5|A0A182GDA5_AEDAL	7160.A0A182GH02	98.4	1350.1	RP20_CCG009737	USP domain-containing protein.
535	tr|A0A182GNX0|A0A182GNX0_AEDAL	7160.A0A182GNX0	100	769.2	RP20_CCG013157	Uncharacterized protein.
536	tr|A0A023ER55|A0A023ER55_AEDAL	7160.A0A182G7F0	99.1	500	RP20_CCG004593	Zinc-hook domain-containing protein.
537	tr|A0A023EWD5|A0A023EWD5_AEDAL	7160.A0A182GPM1	100	1995.3	RP20_CCG013505	Uncharacterized protein.
538	UPI0007D5DCF4	7160.A0A182GMX7	100	713	RP20_CCG012705	Uncharacterized protein.
539	tr|A0A023EJP8|A0A023EJP8_AEDAL	7160.A0A023EJP8	100	404.8	RP20_CCG003534	ER lumen protein-retaining receptor.
540	tr|A0A182GE35|A0A182GE35_AEDAL	7160.A0A182GE35	100	1996.9	RP20_CCG008334	Cation-transporting ATPase; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type V subfamily.
541	tr|A0A1W7R695|A0A1W7R695_AEDAL	7160.A0A182GM87	37.1	307	RP20_CCG012365	Uncharacterized protein.
542	UPI0007D49867	7160.A0A182H518	100	500.4	RP20_CCG021841	Uncharacterized protein.
543	tr|A0A023EH14|A0A023EH14_AEDAL	7160.A0A182G1E4	99.3	303.9	RP20_CCG000613	Uncharacterized protein.
544	tr|A0A182GRV8|A0A182GRV8_AEDAL	7160.A0A182GRV8	100	620.2	RP20_CCG014657	Uncharacterized protein.
546	tr|A0A023EVX5|A0A023EVX5_AEDAL	7160.A0A182HB57	99.7	1233	RP20_CCG025714	HATPase_c domain-containing protein.
547	tr|A0A182G7Q7|A0A182G7Q7_AEDAL	7160.A0A182G7Q9	85.1	818.1	RP20_CCG004756	Uncharacterized protein.
548	tr|A0A023ERR6|A0A023ERR6_AEDAL	7160.A0A182GMX7	98.7	701.8	RP20_CCG012705	Uncharacterized protein.
549	UPI0007D10EAD	7160.A0A182H044	100	1552.3	RP20_CCG019046	Uncharacterized protein.
550	UPI0007D1B3B5	7160.A0A182G632	100	238.4	RP20_CCG003762	Reverse transcriptase domain-containing protein.
551	UPI0007D35AA6	7160.A0A182GG74	100	639.4	RP20_CCG009367	Sidoreflexin.
552	UPI0007D408EA	7160.A0A182GEZ6	100	1017.7	RP20_CCG008767	Uncharacterized protein.
553	UPI0007D20DCC	7160.A0A182HC76	100	1195.3	RP20_CCG026400	Calpain catalytic domain-containing protein; Belongs to the peptidase C2 family.
554	tr|A0A182GM34|A0A182GM34_AEDAL	7160.A0A182GM34	100	736.9	RP20_CCG012281	WD_REPEATS_REGION domain-containing protein.
555	UPI0007D3B4FC	7160.A0A182GLR2	100	112.5	RP20_CCG012103	Uncharacterized protein.
556	UPI0007D56371	7160.A0A182H9C6	100	570.1	RP20_CCG024597	TFIIS N-terminal domain-containing protein.
557	tr|A0A182H5N2|A0A182H5N2_AEDAL	7160.A0A182H5N2	100	528.5	RP20_CCG022238	Integrase catalytic domain-containing protein.
558	tr|A0A182G598|A0A182G598_AEDAL	7160.A0A182G598	100	880.2	RP20_CCG003245	Uncharacterized protein.
559	tr|A0A1W7R6H5|A0A1W7R6H5_AEDAL	7160.A0A182GM87	28.4	379.4	RP20_CCG012365	Uncharacterized protein.
560	tr|A0A182H2P2|A0A182H2P2_AEDAL	7160.A0A182GZ34	41.1	470.7	RP20_CCG018455	STAS domain-containing protein.
561	tr|A0A182GPM2|A0A182GPM2_AEDAL	7160.A0A182GPM2	100	402.1	RP20_CCG013506	Uncharacterized protein.
562	tr|A0A023EJQ3|A0A023EJQ3_AEDAL	7160.A0A023EJQ3	100	428.3	RP20_CCG003410	Putative secreted protein.
563	tr|A0A182H3V6|A0A182H3V6_AEDAL	7160.A0A182H3V6	100	2090.1	RP20_CCG021176	Uncharacterized protein.
564	tr|A0A1W7R5V5|A0A1W7R5V5_AEDAL	7160.A0A182HB25	30.4	318.2	RP20_CCG025658	Uncharacterized protein.
565	UPI0007D49960	7160.A0A182HBA1	100	192.6	RP20_CCG025807	FLYWCH-type domain-containing protein.
566	UPI0007D13FCC	7160.A0A182GAN8	100	1283.5	RP20_CCG006470	PNPLA domain-containing protein.
567	tr|A0A182GVN2|A0A182GVN2_AEDAL	7160.A0A182GVN2	100	1039.3	RP20_CCG016583	Uncharacterized protein.
568	tr|A0A182HC90|A0A182HC90_AEDAL	7160.A0A182HC90	100	165.6	RP20_CCG026429	Dolichol phosphate-mannose biosynthesis regulatory protein; Regulatory subunit of the dolichol-phosphate mannose (DPM) synthase complex; essential for the ER localization. Belongs to the DPM2 family.
569	tr|A0A023EPT7|A0A023EPT7_AEDAL	7160.A0A182GBE1	85.5	560.8	RP20_CCG006898	Uncharacterized protein.
570	tr|A0A182GPI3|A0A182GPI3_AEDAL	7160.A0A182G2D0	99.4	330.9	RP20_CCG001337	SCP domain-containing protein; Belongs to the CRISP family.
571	tr|A0A182GLV4|A0A182GLV4_AEDAL	7160.A0A182GLV4	100	1231.9	RP20_CCG012161	TPR_REGION domain-containing protein.
572	UPI0007D1D433	7160.A0A182H5B1	100	356.7	RP20_CCG022019	Nanos-type domain-containing protein; Belongs to the nanos family.
573	tr|A0A023EVK7|A0A023EVK7_AEDAL	7160.A0A182GVN2	96	981.9	RP20_CCG016583	Uncharacterized protein.
574	tr|A0A182GP12|A0A182GP12_AEDAL	7160.A0A182GP12	100	800	RP20_CCG013219	Methionine aminopeptidase; Cotranslationally removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met- Ala-, Cys, Gly, Pro, Ser, Thr, or Val).
575	UPI0007D24179	7160.A0A182H856	100	235	RP20_CCG023812	Uncharacterized protein.
576	tr|A0A182H8R1|A0A182H8R1_AEDAL	7160.A0A182H8R1	100	131	RP20_CCG024223	Uncharacterized protein.
577	UPI0007D5D69B	7160.A0A182G593	100	387.5	RP20_CCG003235	t-SNARE coiled-coil homology domain-containing protein; Belongs to the syntaxin family.
578	tr|A0A023EFJ7|A0A023EFJ7_AEDAL	7160.A0A182G4H0	98	316.6	RP20_CCG002728	Protein quiver.
579	tr|A0A1W7R8D2|A0A1W7R8D2_AEDAL	7160.A0A182GLI1	40	377.9	RP20_CCG012000	UDP-glucuronosyltransferase; Belongs to the UDP-glycosyltransferase family.
580	UPI0007D45369	7160.A0A182HDF6	100	740	RP20_CCG027168	MYND-type domain-containing protein.
581	tr|A0A023EID3|A0A023EID3_AEDAL	7160.A0A023EID3	100	360.5	RP20_CCG023467	Putative gtp-binding adp-ribosylation factor arf6 darf3; Belongs to the small GTPase superfamily. Arf family.
582	tr|A0A182G7L4|A0A182G7L4_AEDAL	7160.A0A182GCG5	51.7	441.4	RP20_CCG007490	Protein kinase domain-containing protein.
584	UPI0007D4AF9B	7160.A0A182GCB3	100	639	RP20_CCG007416	Uncharacterized protein.
585	tr|A0A182H006|A0A182H006_AEDAL	7160.A0A182H006	100	170.6	RP20_CCG018988	Uncharacterized protein.
586	tr|A0A023EUP2|A0A023EUP2_AEDAL	7160.A0A182H4G7	82.7	1061.6	RP20_CCG021504	Uncharacterized protein; Belongs to the heat shock protein 70 family.
587	UPI0007D62D78	7160.A0A182GBH6	100	1360.5	RP20_CCG006965	PlsC domain-containing protein; Belongs to the GPAT/DAPAT family.
588	tr|A0A023EXF3|A0A023EXF3_AEDAL	7160.A0A182GYQ8	99.2	1244.2	RP20_CCG018290	Malic enzyme.
589	tr|A0A182GAX4|A0A182GAX4_AEDAL	7160.A0A182GAX4	100	1080.5	RP20_CCG006622	Uncharacterized protein.
590	UPI0007D3D3A0	7160.A0A182GAI3	100	959.9	RP20_CCG006378	C2H2-type domain-containing protein.
591	tr|A0A023EPZ6|A0A023EPZ6_AEDAL	7160.A0A182GG74	100	534.6	RP20_CCG009367	Sidoreflexin.
592	tr|A0A182H343|A0A182H343_AEDAL	7160.A0A182H343	100	938.7	RP20_CCG020712	Aa_trans domain-containing protein.
593	tr|A0A182H1K9|A0A182H1K9_AEDAL	7160.A0A182GXK9	97.2	1334.3	RP20_CCG017656	FAM193_C domain-containing protein.
594	tr|A0A182H480|A0A182H480_AEDAL	7160.A0A182GP17	38.2	118.6	RP20_CCG013225	Uncharacterized protein.
595	tr|A0A023EQP1|A0A023EQP1_AEDAL	7160.A0A182H3K1	99	743.4	RP20_CCG020977	LRRCT domain-containing protein.
596	tr|A0A182GKL0|A0A182GKL0_AEDAL	7160.A0A182GKL0	100	374.4	RP20_CCG019921	TM2 domain-containing protein.
597	tr|A0A182GLB9|A0A182GLB9_AEDAL	7160.A0A182GLB9	100	666.4	RP20_CCG011899	KH domain-containing protein.
598	UPI0007D1C732	7160.A0A182GKR1	100	2404	RP20_CCG011607	Uncharacterized protein.
