"species","enrichment_fdr","n_genes","pathway_genes","fold_enrichment","pathway","url","genes","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","ensembl_id"
"Aedes albopictus",3.16e-05,16,96,4.33605341,"GO:0004519 endonuclease activity","http://amigo.geneontology.org/amigo/term/GO:0004519","CCG001317.1 RP20_CCG004135 RP20_CCG004235 CCG004716.1 RP20_CCG005377 CCG005985.1 RP20_CCG007352 RP20_CCG007466 RP20_CCG012900 CCG013576.1 RP20_CCG014970 CCG024568.1 RP20_CCG025211 CCG025658.1 CCG026525.1 CCG027237.3","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",4.64e-10,32,199,4.18352892,"GO:0016779 nucleotidyltransferase activity","http://amigo.geneontology.org/amigo/term/GO:0016779","RP20_CCG000451 RP20_CCG002747 RP20_CCG004135 RP20_CCG007211 RP20_CCG007238 RP20_CCG007352 RP20_CCG007466 RP20_CCG007708 CCG008643.1 RP20_CCG008758.2 CCG008772.1 CCG010296.1 RP20_CCG010352 CCG012365.1 RP20_CCG012900 RP20_CCG014064 CCG015370.1 RP20_CCG017781 RP20_CCG020479 CCG022028.1 RP20_CCG022391.3 RP20_CCG022500 CCG023342.1 RP20_CCG023468 CCG024568.1 RP20_CCG024906 RP20_CCG025211 CCG025658.1 CCG025689.1 CCG027115.1 CCG027228.2 CCG027237.3","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",7.01e-10,35,240,3.79404674,"GO:0140097 catalytic activity acting on DNA","http://amigo.geneontology.org/amigo/term/GO:0140097","RP20_CCG000451 RP20_CCG002747 RP20_CCG004135 RP20_CCG004593 RP20_CCG005377 CCG006899.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007352 RP20_CCG007466 RP20_CCG007708 RP20_CCG008498 CCG008622.1 CCG008772.1 CCG010296.1 RP20_CCG010352 CCG012365.1 RP20_CCG012900 RP20_CCG014064 CCG015370.1 RP20_CCG017781 RP20_CCG020479 CCG022028.1 RP20_CCG022391.3 RP20_CCG022500 RP20_CCG022918 CCG023342.1 RP20_CCG023468 CCG024568.1 RP20_CCG024906 RP20_CCG025211 CCG025658.1 CCG025689.1 CCG027228.2 CCG027237.3","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",4.45e-05,19,136,3.63463301,"GO:0004518 nuclease activity","http://amigo.geneontology.org/amigo/term/GO:0004518","RP20_CCG000617 CCG001317.1 RP20_CCG004135 RP20_CCG004235 CCG004716.1 RP20_CCG005377 CCG005985.1 RP20_CCG007352 RP20_CCG007466 CCG012728.1 RP20_CCG012900 CCG013576.1 RP20_CCG014970 CCG020474.1 CCG024568.1 RP20_CCG025211 CCG025658.1 CCG026525.1 CCG027237.3","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",1.61e-06,48,527,2.36960794,"GO:0140640 catalytic activity acting on a nucleic acid","http://amigo.geneontology.org/amigo/term/GO:0140640","RP20_CCG000451 CCG001317.1 RP20_CCG002747 RP20_CCG004135 RP20_CCG004235 RP20_CCG004593 CCG004716.1 RP20_CCG005377 CCG005985.1 CCG006899.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007352 RP20_CCG007466 RP20_CCG007708 RP20_CCG008498 CCG008622.1 CCG008772.1 CCG010296.1 RP20_CCG010352 CCG012365.1 CCG012728.1 RP20_CCG012900 CCG013576.1 RP20_CCG014064 RP20_CCG014970 CCG015370.1 RP20_CCG016160 CCG016191.1 CCG016238.1 RP20_CCG017781 RP20_CCG019499.2 CCG020474.1 RP20_CCG020479 CCG022028.1 RP20_CCG022391.3 RP20_CCG022500 RP20_CCG022918 CCG023342.1 RP20_CCG023468 CCG024568.1 RP20_CCG024828.2 RP20_CCG024906 RP20_CCG025211 CCG025658.1 CCG025689.1 CCG027228.2 CCG027237.3","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",8.72e-05,49,631,2.02028479,"GO:0016772 transferase activity transferring phosphorus-containing groups","http://amigo.geneontology.org/amigo/term/GO:0016772","RP20_CCG000451 RP20_CCG001108 RP20_CCG002747 RP20_CCG004135 CCG004698.1 RP20_CCG005310.2 RP20_CCG005741 RP20_CCG007211 RP20_CCG007238 RP20_CCG007352 RP20_CCG007466 CCG007520.1 RP20_CCG007708 RP20_CCG008414 CCG008643.1 RP20_CCG008758.2 CCG008772.1 RP20_CCG008785 CCG010259.1 CCG010296.1 RP20_CCG010352 CCG012365.1 RP20_CCG012900 RP20_CCG014064 CCG015370.1 CCG015473.1 RP20_CCG017400 RP20_CCG017781 CCG019013.1 CCG019551.1 RP20_CCG020334 RP20_CCG020479 CCG021809.1 CCG022028.1 RP20_CCG022352 RP20_CCG022391.3 RP20_CCG022500 CCG023342.1 RP20_CCG023468 CCG024568.1 RP20_CCG024906 RP20_CCG025211 CCG025658.1 CCG025689.1 CCG027115.1 CCG027228.2 CCG027237.3 CCG027634.1 RP20_CCG028043","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",0.00167,79,1337,1.53723958,"GO:0016740 transferase activity","http://amigo.geneontology.org/amigo/term/GO:0016740","RP20_CCG000451 RP20_CCG001108 RP20_CCG001575 CCG002317.1 RP20_CCG002747 RP20_CCG004135 CCG004698.1 RP20_CCG005310.2 RP20_CCG005741 RP20_CCG006965 RP20_CCG007211 RP20_CCG007238 RP20_CCG007284.3 RP20_CCG007311 RP20_CCG007352 CCG007410.1 RP20_CCG007466 CCG007520.1 RP20_CCG007708 CCG008130.1 RP20_CCG008414 CCG008643.1 RP20_CCG008758.2 CCG008772.1 RP20_CCG008785 CCG008798.1 RP20_CCG009106 RP20_CCG009151 RP20_CCG010187.2 CCG010259.1 CCG010296.1 RP20_CCG010352 CCG011190.1 CCG011564.1 CCG012060.1 CCG012365.1 RP20_CCG012513 RP20_CCG012900 RP20_CCG013505 RP20_CCG014064 RP20_CCG014779 RP20_CCG015324 CCG015370.1 CCG015467.1 CCG015473.1 CCG017036.1 RP20_CCG017400 RP20_CCG017609.3 RP20_CCG017781 CCG018418.2 RP20_CCG018905 CCG019013.1 CCG019551.1 RP20_CCG020334 RP20_CCG020479 CCG020574.1 RP20_CCG020662 RP20_CCG020801 CCG020921.1 CCG021809.1 CCG022028.1 RP20_CCG022352 RP20_CCG022363 RP20_CCG022391.3 RP20_CCG022500 CCG023342.1 RP20_CCG023468 CCG023790.1 CCG024568.1 RP20_CCG024906 RP20_CCG025211 CCG025658.1 CCG025689.1 CCG027115.1 CCG027228.2 CCG027237.3 RP20_CCG027396 CCG027634.1 RP20_CCG028043","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",0.000435,124,2238,1.4414762,"GO:0043169 cation binding","http://amigo.geneontology.org/amigo/term/GO:0043169","RP20_CCG000121 RP20_CCG000451 CCG000723.1 RP20_CCG000855 RP20_CCG001108 RP20_CCG001556 RP20_CCG001575 RP20_CCG002028 RP20_CCG002230.2 RP20_CCG002233 CCG002759.1 RP20_CCG002897 CCG002974.1 CCG003159.1 CCG003891.1 CCG004132.1 CCG004137.1 CCG004244.1 RP20_CCG004462 CCG004531.1 RP20_CCG004593 RP20_CCG004754 RP20_CCG005377 RP20_CCG005741 RP20_CCG006076 CCG006215.3 RP20_CCG006265 RP20_CCG006378 CCG006404.1 CCG006556.1 CCG006730.1 CCG007205.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007311 RP20_CCG007416 RP20_CCG007708 CCG007750.2 RP20_CCG007786 RP20_CCG007836 CCG007915.1 RP20_CCG008228 CCG008319.2 RP20_CCG008334 RP20_CCG008758.2 CCG009771.2 RP20_CCG010090 RP20_CCG010187.2 CCG010296.1 CCG011519.1 CCG011608.1 RP20_CCG011742 RP20_CCG011744 RP20_CCG012181 CCG012365.1 RP20_CCG012595 RP20_CCG012708 CCG012769.2 CCG012894.1 RP20_CCG013219 RP20_CCG013505 CCG013590.1 RP20_CCG014045 CCG014130.1 CCG014226.1 RP20_CCG014760 RP20_CCG014779 RP20_CCG015087 CCG015370.1 CCG015473.1 CCG015800.2 RP20_CCG015915 CCG016093.1 RP20_CCG016202 CCG016454.1 CCG017036.1 CCG017225.1 RP20_CCG017609.3 RP20_CCG017781 CCG017953.2 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 RP20_CCG018905 CCG019013.1 CCG019692.1 RP20_CCG020280 CCG020474.1 RP20_CCG020703 RP20_CCG020801 CCG020921.1 CCG021458.1 CCG021601.1 RP20_CCG021886.2 RP20_CCG022019 CCG022028.1 CCG022185.1 RP20_CCG022326 RP20_CCG022363 RP20_CCG022391.3 RP20_CCG022522 RP20_CCG022584 CCG023352.2 RP20_CCG023780.2 CCG023790.1 RP20_CCG024021 RP20_CCG024168 RP20_CCG024906 CCG025051.5 RP20_CCG025159 CCG025203.1 CCG025537.1 CCG025658.1 RP20_CCG025807 CCG026212.1 RP20_CCG026317 CCG026525.1 CCG027115.1 RP20_CCG027144 RP20_CCG027168 CCG027237.3 CCG027786.1 RP20_CCG028366 RP20_CCG028469.2","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",0.00103,121,2227,1.41354952,"GO:0046872 metal ion binding","http://amigo.geneontology.org/amigo/term/GO:0046872","RP20_CCG000121 RP20_CCG000451 CCG000723.1 RP20_CCG000855 RP20_CCG001108 RP20_CCG001556 RP20_CCG001575 RP20_CCG002028 RP20_CCG002230.2 RP20_CCG002233 RP20_CCG002897 CCG002974.1 CCG003159.1 CCG003891.1 CCG004132.1 CCG004137.1 RP20_CCG004462 CCG004531.1 RP20_CCG004593 RP20_CCG004754 RP20_CCG005377 RP20_CCG005741 RP20_CCG006076 CCG006215.3 RP20_CCG006265 RP20_CCG006378 CCG006404.1 CCG006556.1 CCG006730.1 CCG007205.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007311 RP20_CCG007416 RP20_CCG007708 CCG007750.2 RP20_CCG007786 RP20_CCG007836 CCG007915.1 RP20_CCG008228 CCG008319.2 RP20_CCG008334 RP20_CCG008758.2 RP20_CCG010090 RP20_CCG010187.2 CCG010296.1 CCG011519.1 CCG011608.1 RP20_CCG011742 RP20_CCG011744 RP20_CCG012181 CCG012365.1 RP20_CCG012595 RP20_CCG012708 CCG012769.2 CCG012894.1 RP20_CCG013219 RP20_CCG013505 CCG013590.1 RP20_CCG014045 CCG014130.1 CCG014226.1 RP20_CCG014760 RP20_CCG014779 RP20_CCG015087 CCG015370.1 CCG015473.1 CCG015800.2 RP20_CCG015915 CCG016093.1 RP20_CCG016202 CCG016454.1 CCG017036.1 CCG017225.1 RP20_CCG017609.3 RP20_CCG017781 CCG017953.2 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 RP20_CCG018905 CCG019013.1 CCG019692.1 RP20_CCG020280 CCG020474.1 RP20_CCG020703 RP20_CCG020801 CCG020921.1 CCG021458.1 CCG021601.1 RP20_CCG021886.2 RP20_CCG022019 CCG022028.1 CCG022185.1 RP20_CCG022326 RP20_CCG022363 RP20_CCG022391.3 RP20_CCG022522 RP20_CCG022584 CCG023352.2 RP20_CCG023780.2 CCG023790.1 RP20_CCG024021 RP20_CCG024168 RP20_CCG024906 CCG025051.5 RP20_CCG025159 CCG025203.1 CCG025537.1 CCG025658.1 RP20_CCG025807 CCG026212.1 RP20_CCG026317 CCG026525.1 CCG027115.1 RP20_CCG027144 RP20_CCG027168 CCG027237.3 CCG027786.1 RP20_CCG028366 RP20_CCG028469.2","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",0.00171,135,2583,1.359738,"GO:0003676 nucleic acid binding","http://amigo.geneontology.org/amigo/term/GO:0003676","RP20_CCG000451 RP20_CCG000617 RP20_CCG001576 CCG002202.2 RP20_CCG002219 CCG002273.1 RP20_CCG002274 RP20_CCG002318.4 CCG002589.1 RP20_CCG002747 CCG003330.1 CCG003891.1 RP20_CCG004235 CCG004531.1 RP20_CCG004693 CCG004716.1 RP20_CCG004754 CCG005275.1 RP20_CCG005377 RP20_CCG006076 RP20_CCG006378 RP20_CCG006466 CCG006556.1 RP20_CCG006763 CCG006899.1 CCG006980.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007416 CCG007463.1 RP20_CCG007466 RP20_CCG007686 RP20_CCG007708 RP20_CCG007836 CCG007915.1 RP20_CCG008086 CCG008406.1 RP20_CCG008498 CCG008622.1 RP20_CCG008646 RP20_CCG008658 CCG008772.1 RP20_CCG008947 RP20_CCG009046 CCG009682.3 CCG009705.1 RP20_CCG009951 RP20_CCG010090 RP20_CCG010133 CCG011270.1 CCG011519.1 RP20_CCG011607 CCG011608.1 RP20_CCG011816 CCG011899.1 CCG012365.1 CCG012454.1 RP20_CCG012708 CCG012728.1 CCG012762.1 CCG012894.1 RP20_CCG012980 CCG013178.1 RP20_CCG013278 RP20_CCG013415 CCG013576.1 CCG013663.1 RP20_CCG014149 RP20_CCG014657 RP20_CCG014970 CCG015370.1 RP20_CCG015580 RP20_CCG015609 CCG016093.1 RP20_CCG016160 CCG016191.1 RP20_CCG016301 RP20_CCG016583 CCG017225.1 RP20_CCG017781 CCG017793.1 CCG017904.2 CCG017953.2 RP20_CCG018204 RP20_CCG018673 CCG019284.1 RP20_CCG019292 RP20_CCG019499.2 CCG019543.1 CCG019692.1 CCG020474.1 RP20_CCG020479 CCG020595.1 RP20_CCG020703 CCG020733.1 RP20_CCG020801 CCG020979.1 RP20_CCG020989 CCG021176.1 CCG021323.2 RP20_CCG021582 CCG021601.1 RP20_CCG021758 RP20_CCG021886.2 RP20_CCG021891 RP20_CCG022019 CCG022028.1 RP20_CCG022150 CCG022185.1 RP20_CCG022199 CCG022238.1 RP20_CCG022391.3 RP20_CCG022500 RP20_CCG022584 RP20_CCG022878 RP20_CCG022918 CCG023352.2 RP20_CCG023468 CCG023968.1 CCG024857.1 RP20_CCG024906 RP20_CCG025013 RP20_CCG025481 RP20_CCG025542 CCG025658.1 CCG025689.1 CCG025859.1 RP20_CCG026228.2 RP20_CCG026595 CCG027115.1 CCG027237.3 RP20_CCG027635 RP20_CCG027730 CCG027786.1 CCG028127.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",0.000874,171,3353,1.32680907,"GO:0043167 ion binding","http://amigo.geneontology.org/amigo/term/GO:0043167","CCG000070.1 RP20_CCG000121 RP20_CCG000451 CCG000723.1 RP20_CCG000855 RP20_CCG001108 RP20_CCG001556 RP20_CCG001575 RP20_CCG001707 RP20_CCG001881 RP20_CCG002028 RP20_CCG002230.2 RP20_CCG002233 CCG002289.1 CCG002759.1 RP20_CCG002897 CCG002974.1 CCG003159.1 RP20_CCG003480 RP20_CCG003697 CCG003891.1 CCG004132.1 CCG004137.1 CCG004244.1 CCG004255.1 RP20_CCG004459.2 RP20_CCG004462 CCG004531.1 RP20_CCG004593 CCG004698.1 RP20_CCG004754 RP20_CCG005310.2 RP20_CCG005377 RP20_CCG005741 RP20_CCG006076 CCG006215.3 RP20_CCG006265 RP20_CCG006378 CCG006404.1 CCG006556.1 CCG006730.1 CCG006899.1 CCG007205.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007311 RP20_CCG007416 CCG007520.1 RP20_CCG007708 CCG007750.2 RP20_CCG007786 RP20_CCG007836 CCG007915.1 RP20_CCG008228 CCG008319.2 RP20_CCG008334 RP20_CCG008414 RP20_CCG008498 RP20_CCG008617.2 CCG008622.1 CCG008643.1 RP20_CCG008758.2 RP20_CCG008785 CCG009226.1 RP20_CCG009340 CCG009705.1 CCG009771.2 RP20_CCG010090 RP20_CCG010133 RP20_CCG010187.2 CCG010259.1 CCG010296.1 CCG011190.1 CCG011519.1 CCG011608.1 RP20_CCG011742 RP20_CCG011744 RP20_CCG011766 RP20_CCG012181 CCG012365.1 RP20_CCG012513 RP20_CCG012595 RP20_CCG012708 CCG012769.2 CCG012894.1 RP20_CCG013219 RP20_CCG013505 CCG013590.1 RP20_CCG013836.3 RP20_CCG014045 CCG014130.1 CCG014226.1 CCG014290.1 RP20_CCG014760 RP20_CCG014779 RP20_CCG015087 CCG015370.1 CCG015473.1 CCG015582.1 CCG015800.2 RP20_CCG015915 CCG016085.1 CCG016093.1 RP20_CCG016099 RP20_CCG016160 CCG016191.1 RP20_CCG016202 CCG016238.1 CCG016454.1 CCG017036.1 CCG017225.1 RP20_CCG017400 RP20_CCG017609.3 RP20_CCG017781 CCG017953.2 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 RP20_CCG018905 CCG019013.1 RP20_CCG019499.2 CCG019692.1 RP20_CCG020280 RP20_CCG020334 CCG020474.1 RP20_CCG020703 RP20_CCG020801 CCG020921.1 RP20_CCG021374 CCG021458.1 CCG021601.1 CCG021809.1 RP20_CCG021835 RP20_CCG021886.2 RP20_CCG022019 CCG022028.1 CCG022185.1 RP20_CCG022326 RP20_CCG022363 RP20_CCG022391.3 RP20_CCG022522 RP20_CCG022584 CCG023352.2 CCG023467.1 RP20_CCG023780.2 CCG023790.1 RP20_CCG024021 RP20_CCG024168 RP20_CCG024828.2 RP20_CCG024906 CCG025051.5 RP20_CCG025159 CCG025203.1 CCG025537.1 CCG025658.1 CCG025714.1 RP20_CCG025807 CCG026212.1 RP20_CCG026317 CCG026399.1 CCG026525.1 CCG027115.1 RP20_CCG027144 RP20_CCG027168 CCG027237.3 CCG027634.1 CCG027786.1 RP20_CCG028043 CCG028119.1 RP20_CCG028366 RP20_CCG028469.2","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",0.00157,194,3951,1.27744019,"GO:1901363 heterocyclic compound binding","http://amigo.geneontology.org/amigo/term/GO:1901363","CCG000070.1 RP20_CCG000451 RP20_CCG000617 RP20_CCG000855 RP20_CCG001108 RP20_CCG001576 RP20_CCG001707 RP20_CCG001881 CCG002202.2 RP20_CCG002219 CCG002273.1 RP20_CCG002274 CCG002289.1 RP20_CCG002318.4 CCG002589.1 RP20_CCG002747 CCG002759.1 RP20_CCG002897 CCG003330.1 RP20_CCG003480 RP20_CCG003697 CCG003891.1 RP20_CCG004235 CCG004244.1 CCG004255.1 RP20_CCG004459.2 CCG004531.1 RP20_CCG004593 RP20_CCG004693 CCG004698.1 CCG004716.1 RP20_CCG004754 CCG005275.1 RP20_CCG005310.2 RP20_CCG005377 RP20_CCG005741 RP20_CCG006076 RP20_CCG006378 RP20_CCG006466 CCG006556.1 CCG006730.1 RP20_CCG006763 CCG006899.1 CCG006980.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007416 CCG007463.1 RP20_CCG007466 CCG007520.1 RP20_CCG007686 RP20_CCG007708 RP20_CCG007836 CCG007915.1 RP20_CCG008086 RP20_CCG008228 RP20_CCG008334 CCG008406.1 RP20_CCG008414 RP20_CCG008498 RP20_CCG008617.2 CCG008622.1 CCG008643.1 RP20_CCG008646 RP20_CCG008658 CCG008772.1 RP20_CCG008785 RP20_CCG008947 RP20_CCG009046 CCG009226.1 RP20_CCG009340 CCG009682.3 CCG009705.1 CCG009771.2 RP20_CCG009951 RP20_CCG010090 RP20_CCG010133 CCG010259.1 CCG011190.1 CCG011270.1 CCG011519.1 RP20_CCG011607 CCG011608.1 RP20_CCG011766 RP20_CCG011816 CCG011899.1 CCG012365.1 CCG012454.1 RP20_CCG012513 RP20_CCG012708 CCG012728.1 CCG012762.1 CCG012769.2 CCG012894.1 RP20_CCG012980 CCG013178.1 RP20_CCG013278 RP20_CCG013415 CCG013576.1 CCG013590.1 CCG013663.1 RP20_CCG013836.3 RP20_CCG014149 CCG014290.1 RP20_CCG014657 RP20_CCG014970 CCG015370.1 CCG015473.1 RP20_CCG015580 RP20_CCG015609 CCG016085.1 CCG016093.1 RP20_CCG016099 RP20_CCG016160 CCG016191.1 RP20_CCG016202 CCG016238.1 RP20_CCG016301 RP20_CCG016583 CCG017036.1 CCG017225.1 RP20_CCG017400 RP20_CCG017781 CCG017793.1 CCG017904.2 CCG017953.2 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 CCG019284.1 RP20_CCG019292 RP20_CCG019499.2 CCG019543.1 CCG019692.1 RP20_CCG020334 CCG020474.1 RP20_CCG020479 CCG020595.1 RP20_CCG020703 CCG020733.1 RP20_CCG020801 CCG020921.1 CCG020979.1 RP20_CCG020989 CCG021176.1 CCG021323.2 RP20_CCG021374 RP20_CCG021582 CCG021601.1 RP20_CCG021758 CCG021809.1 RP20_CCG021835 RP20_CCG021886.2 RP20_CCG021891 RP20_CCG022019 CCG022028.1 RP20_CCG022150 CCG022185.1 RP20_CCG022199 CCG022238.1 RP20_CCG022391.3 RP20_CCG022500 RP20_CCG022584 RP20_CCG022878 RP20_CCG022918 CCG023352.2 CCG023467.1 RP20_CCG023468 CCG023968.1 RP20_CCG024828.2 CCG024857.1 RP20_CCG024906 RP20_CCG025013 CCG025203.1 RP20_CCG025481 CCG025494.1 RP20_CCG025542 CCG025658.1 CCG025689.1 CCG025714.1 CCG025859.1 RP20_CCG026228.2 CCG026399.1 RP20_CCG026595 CCG027041.1 CCG027115.1 CCG027237.3 CCG027634.1 RP20_CCG027635 RP20_CCG027730 CCG027786.1 RP20_CCG028043 CCG028119.1 CCG028127.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
"Aedes albopictus",0.00157,194,3954,1.27647096,"GO:0097159 organic cyclic compound binding","http://amigo.geneontology.org/amigo/term/GO:0097159","CCG000070.1 RP20_CCG000451 RP20_CCG000617 RP20_CCG000855 RP20_CCG001108 RP20_CCG001576 RP20_CCG001707 RP20_CCG001881 CCG002202.2 RP20_CCG002219 CCG002273.1 RP20_CCG002274 CCG002289.1 RP20_CCG002318.4 CCG002589.1 RP20_CCG002747 CCG002759.1 RP20_CCG002897 CCG003330.1 RP20_CCG003480 RP20_CCG003697 CCG003891.1 RP20_CCG004235 CCG004244.1 CCG004255.1 RP20_CCG004459.2 CCG004531.1 RP20_CCG004593 RP20_CCG004693 CCG004698.1 CCG004716.1 RP20_CCG004754 CCG005275.1 RP20_CCG005310.2 RP20_CCG005377 RP20_CCG005741 RP20_CCG006076 RP20_CCG006378 RP20_CCG006466 CCG006556.1 CCG006730.1 RP20_CCG006763 CCG006899.1 CCG006980.1 RP20_CCG007211 RP20_CCG007238 RP20_CCG007416 CCG007463.1 RP20_CCG007466 CCG007520.1 RP20_CCG007686 RP20_CCG007708 RP20_CCG007836 CCG007915.1 RP20_CCG008086 RP20_CCG008228 RP20_CCG008334 CCG008406.1 RP20_CCG008414 RP20_CCG008498 RP20_CCG008617.2 CCG008622.1 CCG008643.1 RP20_CCG008646 RP20_CCG008658 CCG008772.1 RP20_CCG008785 RP20_CCG008947 RP20_CCG009046 CCG009226.1 RP20_CCG009340 CCG009682.3 CCG009705.1 CCG009771.2 RP20_CCG009951 RP20_CCG010090 RP20_CCG010133 CCG010259.1 CCG011190.1 CCG011270.1 CCG011519.1 RP20_CCG011607 CCG011608.1 RP20_CCG011766 RP20_CCG011816 CCG011899.1 CCG012365.1 CCG012454.1 RP20_CCG012513 RP20_CCG012708 CCG012728.1 CCG012762.1 CCG012769.2 CCG012894.1 RP20_CCG012980 CCG013178.1 RP20_CCG013278 RP20_CCG013415 CCG013576.1 CCG013590.1 CCG013663.1 RP20_CCG013836.3 RP20_CCG014149 CCG014290.1 RP20_CCG014657 RP20_CCG014970 CCG015370.1 CCG015473.1 RP20_CCG015580 RP20_CCG015609 CCG016085.1 CCG016093.1 RP20_CCG016099 RP20_CCG016160 CCG016191.1 RP20_CCG016202 CCG016238.1 RP20_CCG016301 RP20_CCG016583 CCG017036.1 CCG017225.1 RP20_CCG017400 RP20_CCG017781 CCG017793.1 CCG017904.2 CCG017953.2 RP20_CCG018204 RP20_CCG018290 RP20_CCG018673 CCG019284.1 RP20_CCG019292 RP20_CCG019499.2 CCG019543.1 CCG019692.1 RP20_CCG020334 CCG020474.1 RP20_CCG020479 CCG020595.1 RP20_CCG020703 CCG020733.1 RP20_CCG020801 CCG020921.1 CCG020979.1 RP20_CCG020989 CCG021176.1 CCG021323.2 RP20_CCG021374 RP20_CCG021582 CCG021601.1 RP20_CCG021758 CCG021809.1 RP20_CCG021835 RP20_CCG021886.2 RP20_CCG021891 RP20_CCG022019 CCG022028.1 RP20_CCG022150 CCG022185.1 RP20_CCG022199 CCG022238.1 RP20_CCG022391.3 RP20_CCG022500 RP20_CCG022584 RP20_CCG022878 RP20_CCG022918 CCG023352.2 CCG023467.1 RP20_CCG023468 CCG023968.1 RP20_CCG024828.2 CCG024857.1 RP20_CCG024906 RP20_CCG025013 CCG025203.1 RP20_CCG025481 CCG025494.1 RP20_CCG025542 CCG025658.1 CCG025689.1 CCG025714.1 CCG025859.1 RP20_CCG026228.2 CCG026399.1 RP20_CCG026595 CCG027041.1 CCG027115.1 CCG027237.3 CCG027634.1 RP20_CCG027635 RP20_CCG027730 CCG027786.1 RP20_CCG028043 CCG028119.1 CCG028127.1","GO Molecular Function",NA,"shinygo","ensembl_metazoa",7160,"Aedes albopictus genes AaloF1","aalbopictus_eg_gene"
