#node	identifier	category	term ID	term description
AAEL007415	7159.Q0IF14	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL007415	7159.Q0IF14	UniProt Keywords	KW-0186	Copper
AAEL007415	7159.Q0IF14	UniProt Keywords	KW-0479	Metal-binding
AAEL007415	7159.Q0IF14	UniProt Keywords	KW-0560	Oxidoreductase
AAEL007415	7159.Q0IF14	Pfam	PF00394	Multicopper oxidase
AAEL007415	7159.Q0IF14	Pfam	PF07731	Multicopper oxidase
AAEL007415	7159.Q0IF14	Pfam	PF07732	Multicopper oxidase
AAEL007415	7159.Q0IF14	InterPro	IPR001117	Multicopper oxidase, second cupredoxin domain
AAEL007415	7159.Q0IF14	InterPro	IPR002355	Multicopper oxidase, copper-binding site
AAEL007415	7159.Q0IF14	InterPro	IPR008972	Cupredoxin
AAEL007415	7159.Q0IF14	InterPro	IPR011706	Multicopper oxidase, C-terminal
AAEL007415	7159.Q0IF14	InterPro	IPR011707	Multicopper oxidase, N-terminal
AAEL007415	7159.Q0IF14	InterPro	IPR033138	Multicopper oxidases, conserved site
AAEL007415	7159.Q0IF14	InterPro	IPR045087	Multicopper oxidase
AAEL007441	7159.Q1HRN7	GO Process	GO:0006605	Protein targeting
AAEL007441	7159.Q1HRN7	GO Process	GO:0006612	Protein targeting to membrane
AAEL007441	7159.Q1HRN7	GO Process	GO:0006613	Cotranslational protein targeting to membrane
AAEL007441	7159.Q1HRN7	GO Process	GO:0006614	SRP-dependent cotranslational protein targeting to membrane
AAEL007441	7159.Q1HRN7	GO Process	GO:0006810	Transport
AAEL007441	7159.Q1HRN7	GO Process	GO:0006886	Intracellular protein transport
AAEL007441	7159.Q1HRN7	GO Process	GO:0008104	Protein localization
AAEL007441	7159.Q1HRN7	GO Process	GO:0009987	Cellular process
AAEL007441	7159.Q1HRN7	GO Process	GO:0015031	Protein transport
AAEL007441	7159.Q1HRN7	GO Process	GO:0033036	Macromolecule localization
AAEL007441	7159.Q1HRN7	GO Process	GO:0033365	Protein localization to organelle
AAEL007441	7159.Q1HRN7	GO Process	GO:0045047	Protein targeting to ER
AAEL007441	7159.Q1HRN7	GO Process	GO:0045184	Establishment of protein localization
AAEL007441	7159.Q1HRN7	GO Process	GO:0046907	Intracellular transport
AAEL007441	7159.Q1HRN7	GO Process	GO:0051179	Localization
AAEL007441	7159.Q1HRN7	GO Process	GO:0051234	Establishment of localization
AAEL007441	7159.Q1HRN7	GO Process	GO:0051641	Cellular localization
AAEL007441	7159.Q1HRN7	GO Process	GO:0051649	Establishment of localization in cell
AAEL007441	7159.Q1HRN7	GO Process	GO:0051668	Localization within membrane
AAEL007441	7159.Q1HRN7	GO Process	GO:0070727	Cellular macromolecule localization
AAEL007441	7159.Q1HRN7	GO Process	GO:0070972	Protein localization to endoplasmic reticulum
AAEL007441	7159.Q1HRN7	GO Process	GO:0071702	Organic substance transport
AAEL007441	7159.Q1HRN7	GO Process	GO:0071705	Nitrogen compound transport
AAEL007441	7159.Q1HRN7	GO Process	GO:0072594	Establishment of protein localization to organelle
AAEL007441	7159.Q1HRN7	GO Process	GO:0072599	Establishment of protein localization to endoplasmic reticulum
AAEL007441	7159.Q1HRN7	GO Process	GO:0072657	Protein localization to membrane
AAEL007441	7159.Q1HRN7	GO Process	GO:0090150	Establishment of protein localization to membrane
AAEL007441	7159.Q1HRN7	GO Component	GO:0005622	Intracellular anatomical structure
AAEL007441	7159.Q1HRN7	GO Component	GO:0005737	Cytoplasm
AAEL007441	7159.Q1HRN7	GO Component	GO:0005783	Endoplasmic reticulum
AAEL007441	7159.Q1HRN7	GO Component	GO:0012505	Endomembrane system
AAEL007441	7159.Q1HRN7	GO Component	GO:0016020	Membrane
AAEL007441	7159.Q1HRN7	GO Component	GO:0016021	Integral component of membrane
AAEL007441	7159.Q1HRN7	GO Component	GO:0031224	Intrinsic component of membrane
AAEL007441	7159.Q1HRN7	GO Component	GO:0043226	Organelle
AAEL007441	7159.Q1HRN7	GO Component	GO:0043227	Membrane-bounded organelle
AAEL007441	7159.Q1HRN7	GO Component	GO:0043229	Intracellular organelle
AAEL007441	7159.Q1HRN7	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AAEL007441	7159.Q1HRN7	GO Component	GO:0110165	Cellular anatomical entity
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3170	Mixed, incl. Endoplasmic reticulum protein-containing complex, and Thioredoxin domain
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3171	Mixed, incl. Protein processing in endoplasmic reticulum, and Detoxification of Reactive Oxygen Species
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3172	Mixed, incl. Protein processing in endoplasmic reticulum, and Oligosaccharyltransferase complex
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3173	Endoplasmic reticulum protein-containing complex, and Protein processing in endoplasmic reticulum
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3174	Protein processing in endoplasmic reticulum, and Oligosaccharyltransferase complex
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3175	Oligosaccharyltransferase complex, and Post-translational protein targeting to membrane, translocation
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3176	Oligosaccharyltransferase complex, and Post-translational protein targeting to membrane, translocation
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3177	Oligosaccharyltransferase complex, and Rhomboid family
AAEL007441	7159.Q1HRN7	STRING clusters	CL:3209	Mixed, incl. OST3 / OST6 family, transporter family, and Oligosaccharyltransferase 48 kDa subunit beta
AAEL007441	7159.Q1HRN7	KEGG	aag04141	Protein processing in endoplasmic reticulum
AAEL007441	7159.Q1HRN7	Reactome	MAP-1799339	SRP-dependent cotranslational protein targeting to membrane
AAEL007441	7159.Q1HRN7	Reactome	MAP-392499	Metabolism of proteins
AAEL007441	7159.Q1HRN7	Reactome	MAP-72766	Translation
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0005737	Cytoplasm
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0005783	Endoplasmic reticulum
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0005789	Endoplasmic reticulum membrane
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0012505	Endomembrane system
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0016020	Membrane
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0031090	Organelle membrane
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0031984	Organelle subcompartment
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0042175	Nuclear outer membrane-endoplasmic reticulum membrane network
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0043226	Organelle
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0098827	Endoplasmic reticulum subcompartment
AAEL007441	7159.Q1HRN7	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL007441	7159.Q1HRN7	UniProt Keywords	KW-0472	Membrane
AAEL007441	7159.Q1HRN7	UniProt Keywords	KW-0812	Transmembrane
AAEL007441	7159.Q1HRN7	UniProt Keywords	KW-1133	Transmembrane helix
AAEL007441	7159.Q1HRN7	Pfam	PF07074	Translocon-associated protein, gamma subunit (TRAP-gamma)
AAEL007441	7159.Q1HRN7	InterPro	IPR009779	Translocon-associated protein subunit gamma
AAEL007452	7159.Q172D9	GO Process	GO:0006417	Regulation of translation
AAEL007452	7159.Q172D9	GO Process	GO:0006446	Regulation of translational initiation
AAEL007452	7159.Q172D9	GO Process	GO:0009889	Regulation of biosynthetic process
AAEL007452	7159.Q172D9	GO Process	GO:0009891	Positive regulation of biosynthetic process
AAEL007452	7159.Q172D9	GO Process	GO:0009893	Positive regulation of metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0010468	Regulation of gene expression
AAEL007452	7159.Q172D9	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
AAEL007452	7159.Q172D9	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
AAEL007452	7159.Q172D9	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0010608	Post-transcriptional regulation of gene expression
AAEL007452	7159.Q172D9	GO Process	GO:0010628	Positive regulation of gene expression
AAEL007452	7159.Q172D9	GO Process	GO:0019222	Regulation of metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0031323	Regulation of cellular metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0031325	Positive regulation of cellular metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0031326	Regulation of cellular biosynthetic process
AAEL007452	7159.Q172D9	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
AAEL007452	7159.Q172D9	GO Process	GO:0034248	Regulation of cellular amide metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0034250	Positive regulation of cellular amide metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0045727	Positive regulation of translation
AAEL007452	7159.Q172D9	GO Process	GO:0048518	Positive regulation of biological process
AAEL007452	7159.Q172D9	GO Process	GO:0048522	Positive regulation of cellular process
AAEL007452	7159.Q172D9	GO Process	GO:0050789	Regulation of biological process
AAEL007452	7159.Q172D9	GO Process	GO:0050794	Regulation of cellular process
AAEL007452	7159.Q172D9	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0051246	Regulation of protein metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0051247	Positive regulation of protein metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0060255	Regulation of macromolecule metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:0065007	Biological regulation
AAEL007452	7159.Q172D9	GO Process	GO:0080090	Regulation of primary metabolic process
AAEL007452	7159.Q172D9	GO Process	GO:2000112	Regulation of cellular macromolecule biosynthetic process
AAEL007452	7159.Q172D9	GO Function	GO:0003676	Nucleic acid binding
AAEL007452	7159.Q172D9	GO Function	GO:0003723	RNA binding
AAEL007452	7159.Q172D9	GO Function	GO:0005488	Binding
AAEL007452	7159.Q172D9	GO Function	GO:0008494	Translation activator activity
AAEL007452	7159.Q172D9	GO Function	GO:0045182	Translation regulator activity
AAEL007452	7159.Q172D9	GO Function	GO:0090079	Translation regulator activity, nucleic acid binding
AAEL007452	7159.Q172D9	GO Function	GO:0097159	Organic cyclic compound binding
AAEL007452	7159.Q172D9	GO Function	GO:1901363	Heterocyclic compound binding
AAEL007452	7159.Q172D9	GO Component	GO:0005622	Intracellular anatomical structure
AAEL007452	7159.Q172D9	GO Component	GO:0005737	Cytoplasm
AAEL007452	7159.Q172D9	GO Component	GO:0005829	Cytosol
AAEL007452	7159.Q172D9	GO Component	GO:0110165	Cellular anatomical entity
AAEL007452	7159.Q172D9	STRING clusters	CL:18607	Mixed, incl. Voltage-gated calcium channel activity, and Glycoprotein complex
AAEL007452	7159.Q172D9	STRING clusters	CL:18771	Mixed, incl. Histone pre-mRNA 3end processing complex, and Protein of unknown function DUF719
AAEL007452	7159.Q172D9	STRING clusters	CL:18772	Mixed, incl. Histone pre-mRNA 3end processing complex, and Translation activator activity
AAEL007452	7159.Q172D9	STRING clusters	CL:18774	Mixed, incl. Translation activator activity, and High-temperature-induced dauer-formation protein
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0005737	Cytoplasm
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0005783	Endoplasmic reticulum
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0012505	Endomembrane system
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0016528	Sarcoplasm
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0016529	Sarcoplasmic reticulum
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0043226	Organelle
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
AAEL007452	7159.Q172D9	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL007452	7159.Q172D9	InterPro	IPR003890	MIF4G-like, type 3
AAEL007452	7159.Q172D9	InterPro	IPR016024	Armadillo-type fold
AAEL007452	7159.Q172D9	SMART	SM00543	Middle domain of eukaryotic initiation factor 4G (eIF4G)
AAEL007465	7159.Q172A6	GO Process	GO:0006996	Organelle organization
AAEL007465	7159.Q172A6	GO Process	GO:0007010	Cytoskeleton organization
AAEL007465	7159.Q172A6	GO Process	GO:0007498	Mesoderm development
AAEL007465	7159.Q172A6	GO Process	GO:0009888	Tissue development
AAEL007465	7159.Q172A6	GO Process	GO:0009987	Cellular process
AAEL007465	7159.Q172A6	GO Process	GO:0016043	Cellular component organization
AAEL007465	7159.Q172A6	GO Process	GO:0030029	Actin filament-based process
AAEL007465	7159.Q172A6	GO Process	GO:0030036	Actin cytoskeleton organization
AAEL007465	7159.Q172A6	GO Process	GO:0032502	Developmental process
AAEL007465	7159.Q172A6	GO Process	GO:0048856	Anatomical structure development
AAEL007465	7159.Q172A6	GO Process	GO:0071840	Cellular component organization or biogenesis
AAEL007465	7159.Q172A6	GO Function	GO:0005488	Binding
AAEL007465	7159.Q172A6	GO Function	GO:0005515	Protein binding
AAEL007465	7159.Q172A6	GO Function	GO:0008092	Cytoskeletal protein binding
AAEL007465	7159.Q172A6	GO Component	GO:0005622	Intracellular anatomical structure
AAEL007465	7159.Q172A6	GO Component	GO:0005815	Microtubule organizing center
AAEL007465	7159.Q172A6	GO Component	GO:0005856	Cytoskeleton
AAEL007465	7159.Q172A6	GO Component	GO:0005884	Actin filament
AAEL007465	7159.Q172A6	GO Component	GO:0015629	Actin cytoskeleton
AAEL007465	7159.Q172A6	GO Component	GO:0015630	Microtubule cytoskeleton
AAEL007465	7159.Q172A6	GO Component	GO:0031941	Filamentous actin
AAEL007465	7159.Q172A6	GO Component	GO:0032991	Protein-containing complex
AAEL007465	7159.Q172A6	GO Component	GO:0043226	Organelle
AAEL007465	7159.Q172A6	GO Component	GO:0043228	Non-membrane-bounded organelle
AAEL007465	7159.Q172A6	GO Component	GO:0043229	Intracellular organelle
AAEL007465	7159.Q172A6	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
AAEL007465	7159.Q172A6	GO Component	GO:0099080	Supramolecular complex
AAEL007465	7159.Q172A6	GO Component	GO:0099081	Supramolecular polymer
AAEL007465	7159.Q172A6	GO Component	GO:0099512	Supramolecular fiber
AAEL007465	7159.Q172A6	GO Component	GO:0099513	Polymeric cytoskeletal fiber
AAEL007465	7159.Q172A6	GO Component	GO:0110165	Cellular anatomical entity
AAEL007465	7159.Q172A6	STRING clusters	CL:18535	Mixed, incl. Zc3h12a-like Ribonuclease NYN domain, and Smoothelin
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0005856	Cytoskeleton
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0005884	Actin filament
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0031941	Filamentous actin
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0032991	Protein-containing complex
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0043226	Organelle
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0099080	Supramolecular complex
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0099513	Polymeric cytoskeletal fiber
AAEL007465	7159.Q172A6	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL007465	7159.Q172A6	UniProt Keywords	KW-0175	Coiled coil
AAEL007465	7159.Q172A6	Pfam	PF12510	Smoothelin cytoskeleton protein
AAEL007465	7159.Q172A6	InterPro	IPR022189	Smoothelin
AAEL007483	7159.Q171Z5	GO Process	GO:0009987	Cellular process
AAEL007483	7159.Q171Z5	GO Component	GO:0110165	Cellular anatomical entity
AAEL007483	7159.Q171Z5	STRING clusters	CL:6362	Mixed, incl. SAGA complex, and Collagen formation
AAEL007483	7159.Q171Z5	STRING clusters	CL:6363	Mixed, incl. SAGA complex, and Collagen formation
AAEL007483	7159.Q171Z5	STRING clusters	CL:6364	Mixed, incl. SAGA complex, and Regulation of microtubule polymerization or depolymerization
AAEL007483	7159.Q171Z5	STRING clusters	CL:6365	Mixed, incl. SAGA complex, and Negative regulation of microtubule depolymerization
AAEL007483	7159.Q171Z5	STRING clusters	CL:6366	Mixed, incl. SAGA complex, and Protein RCC2
AAEL007483	7159.Q171Z5	STRING clusters	CL:6368	Mixed, incl. SAGA complex, and Protein RCC2
AAEL007483	7159.Q171Z5	STRING clusters	CL:6369	Mixed, incl. SAGA complex, and Negative regulation of transcription involved in meiotic cell cycle
AAEL007483	7159.Q171Z5	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL007483	7159.Q171Z5	InterPro	IPR002557	Chitin binding domain
AAEL007483	7159.Q171Z5	InterPro	IPR036508	Chitin binding domain superfamily
AAEL007483	7159.Q171Z5	SMART	SM00494	Chitin-binding domain type 2
AAEL007508	7159.Q171W2	GO Process	GO:0006508	Proteolysis
AAEL007508	7159.Q171W2	GO Process	GO:0006807	Nitrogen compound metabolic process
AAEL007508	7159.Q171W2	GO Process	GO:0008152	Metabolic process
AAEL007508	7159.Q171W2	GO Process	GO:0019538	Protein metabolic process
AAEL007508	7159.Q171W2	GO Process	GO:0043170	Macromolecule metabolic process
AAEL007508	7159.Q171W2	GO Process	GO:0044238	Primary metabolic process
AAEL007508	7159.Q171W2	GO Process	GO:0071704	Organic substance metabolic process
AAEL007508	7159.Q171W2	GO Process	GO:1901564	Organonitrogen compound metabolic process
AAEL007508	7159.Q171W2	GO Function	GO:0003824	Catalytic activity
AAEL007508	7159.Q171W2	GO Function	GO:0004175	Endopeptidase activity
AAEL007508	7159.Q171W2	GO Function	GO:0004252	Serine-type endopeptidase activity
AAEL007508	7159.Q171W2	GO Function	GO:0008233	Peptidase activity
AAEL007508	7159.Q171W2	GO Function	GO:0008236	Serine-type peptidase activity
AAEL007508	7159.Q171W2	GO Function	GO:0016787	Hydrolase activity
AAEL007508	7159.Q171W2	GO Function	GO:0017171	Serine hydrolase activity
AAEL007508	7159.Q171W2	GO Function	GO:0140096	Catalytic activity, acting on a protein
AAEL007508	7159.Q171W2	GO Component	GO:0005576	Extracellular region
AAEL007508	7159.Q171W2	GO Component	GO:0110165	Cellular anatomical entity
AAEL007508	7159.Q171W2	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL007508	7159.Q171W2	UniProt Keywords	KW-0378	Hydrolase
AAEL007508	7159.Q171W2	UniProt Keywords	KW-0645	Protease
AAEL007508	7159.Q171W2	UniProt Keywords	KW-0720	Serine protease
AAEL007508	7159.Q171W2	UniProt Keywords	KW-0732	Signal
AAEL007508	7159.Q171W2	UniProt Keywords	KW-1015	Disulfide bond
AAEL007508	7159.Q171W2	InterPro	IPR001254	Serine proteases, trypsin domain
AAEL007508	7159.Q171W2	InterPro	IPR001314	Peptidase S1A, chymotrypsin family
AAEL007508	7159.Q171W2	InterPro	IPR009003	Peptidase S1, PA clan
AAEL007508	7159.Q171W2	InterPro	IPR018114	Serine proteases, trypsin family, histidine active site
AAEL007508	7159.Q171W2	InterPro	IPR033116	Serine proteases, trypsin family, serine active site
AAEL007508	7159.Q171W2	InterPro	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold
AAEL007508	7159.Q171W2	SMART	SM00020	Trypsin-like serine protease
AAEL007569	7159.Q171N7	GO Process	GO:0006810	Transport
AAEL007569	7159.Q171N7	GO Process	GO:0006811	Ion transport
AAEL007569	7159.Q171N7	GO Process	GO:0006812	Cation transport
AAEL007569	7159.Q171N7	GO Process	GO:0006816	Calcium ion transport
AAEL007569	7159.Q171N7	GO Process	GO:0009987	Cellular process
AAEL007569	7159.Q171N7	GO Process	GO:0030001	Metal ion transport
AAEL007569	7159.Q171N7	GO Process	GO:0034220	Ion transmembrane transport
AAEL007569	7159.Q171N7	GO Process	GO:0051179	Localization
AAEL007569	7159.Q171N7	GO Process	GO:0051234	Establishment of localization
AAEL007569	7159.Q171N7	GO Process	GO:0055085	Transmembrane transport
AAEL007569	7159.Q171N7	GO Process	GO:0070588	Calcium ion transmembrane transport
AAEL007569	7159.Q171N7	GO Process	GO:0098655	Cation transmembrane transport
AAEL007569	7159.Q171N7	GO Process	GO:0098660	Inorganic ion transmembrane transport
AAEL007569	7159.Q171N7	GO Process	GO:0098662	Inorganic cation transmembrane transport
AAEL007569	7159.Q171N7	GO Function	GO:0005215	Transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0005216	Ion channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0005244	Voltage-gated ion channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0005245	Voltage-gated calcium channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0005261	Cation channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0005262	Calcium channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0008324	Cation transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0015075	Ion transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0015085	Calcium ion transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0015267	Channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0022803	Passive transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0022832	Voltage-gated channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0022836	Gated channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0022843	Voltage-gated cation channel activity
AAEL007569	7159.Q171N7	GO Function	GO:0022857	Transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Function	GO:0046873	Metal ion transmembrane transporter activity
AAEL007569	7159.Q171N7	GO Component	GO:0005886	Plasma membrane
AAEL007569	7159.Q171N7	GO Component	GO:0005891	Voltage-gated calcium channel complex
AAEL007569	7159.Q171N7	GO Component	GO:0016020	Membrane
AAEL007569	7159.Q171N7	GO Component	GO:0016021	Integral component of membrane
AAEL007569	7159.Q171N7	GO Component	GO:0031224	Intrinsic component of membrane
AAEL007569	7159.Q171N7	GO Component	GO:0032991	Protein-containing complex
AAEL007569	7159.Q171N7	GO Component	GO:0034702	Ion channel complex
AAEL007569	7159.Q171N7	GO Component	GO:0034703	Cation channel complex
AAEL007569	7159.Q171N7	GO Component	GO:0034704	Calcium channel complex
AAEL007569	7159.Q171N7	GO Component	GO:0071944	Cell periphery
AAEL007569	7159.Q171N7	GO Component	GO:0098796	Membrane protein complex
AAEL007569	7159.Q171N7	GO Component	GO:0098797	Plasma membrane protein complex
AAEL007569	7159.Q171N7	GO Component	GO:0110165	Cellular anatomical entity
AAEL007569	7159.Q171N7	GO Component	GO:1902495	Transmembrane transporter complex
AAEL007569	7159.Q171N7	GO Component	GO:1990351	Transporter complex
AAEL007569	7159.Q171N7	STRING clusters	CL:18607	Mixed, incl. Voltage-gated calcium channel activity, and Glycoprotein complex
AAEL007569	7159.Q171N7	STRING clusters	CL:18608	Mixed, incl. Voltage-gated calcium channel activity, and Glycoprotein complex
AAEL007569	7159.Q171N7	STRING clusters	CL:18609	Mixed, incl. Voltage-gated calcium channel activity, and Sperm Motility And Taxes
AAEL007569	7159.Q171N7	STRING clusters	CL:18610	Mixed, incl. Voltage-gated calcium channel activity, and Sperm Motility And Taxes
AAEL007569	7159.Q171N7	STRING clusters	CL:18611	Voltage-gated calcium channel complex, and Sperm Motility And Taxes
AAEL007569	7159.Q171N7	STRING clusters	CL:18613	Voltage-gated calcium channel complex, and Sodium channel complex
AAEL007569	7159.Q171N7	STRING clusters	CL:18616	Voltage-gated calcium channel complex, and Sodium channel complex
AAEL007569	7159.Q171N7	STRING clusters	CL:18617	Phase 2 - plateau phase, and Sodium channel complex
AAEL007569	7159.Q171N7	Reactome	MAP-112315	Transmission across Chemical Synapses
AAEL007569	7159.Q171N7	Reactome	MAP-112316	Neuronal System
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0005886	Plasma membrane
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0005891	Voltage-gated calcium channel complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0016020	Membrane
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0016021	Integral component of membrane
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0032991	Protein-containing complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0034702	Ion channel complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0034703	Cation channel complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0034704	Calcium channel complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0071944	Cell periphery
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0098796	Membrane protein complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
AAEL007569	7159.Q171N7	COMPARTMENTS	GOCC:1990351	Transporter complex
AAEL007569	7159.Q171N7	UniProt Keywords	KW-0472	Membrane
AAEL007569	7159.Q171N7	UniProt Keywords	KW-0812	Transmembrane
AAEL007569	7159.Q171N7	UniProt Keywords	KW-1133	Transmembrane helix
AAEL007569	7159.Q171N7	InterPro	IPR029151	Periplasmic sensor-like domain superfamily
AAEL007569	7159.Q171N7	InterPro	IPR036465	Von Willebrand factor A-like domain superfamily
AAEL007569	7159.Q171N7	SMART	SM00327	Von Willebrand factor (vWF) type A domain
AAEL007791	7159.Q170V1	GO Process	GO:0000003	Reproduction
AAEL007791	7159.Q170V1	GO Process	GO:0000226	Microtubule cytoskeleton organization
AAEL007791	7159.Q170V1	GO Process	GO:0000280	Nuclear division
AAEL007791	7159.Q170V1	GO Process	GO:0001539	Cilium or flagellum-dependent cell motility
AAEL007791	7159.Q170V1	GO Process	GO:0001578	Microtubule bundle formation
AAEL007791	7159.Q170V1	GO Process	GO:0003006	Developmental process involved in reproduction
AAEL007791	7159.Q170V1	GO Process	GO:0003008	System process
