"uniprot_id","species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"A0A182HDP9","Aedes albopictus","aal-mir-4728-5p","GOCC:0005622","Intracellular",101,8504,0.14,0.36,0.0028,"RP20_CCG027379","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HE06","Aedes albopictus","aal-mir-4728-5p","GOCC:0005622","Intracellular",101,8504,0.14,0.36,0.0028,"RP20_CCG018728","Uncharacterized protein.","Actin-binding cytoskeleton protein filamin",NA,"actin cytoskeleton organization","actin filament binding","Filamin-type immunoglobulin domains","cher","CH,Filamin","Filamin/ABP280 repeat-like","Filamin/ABP280 repeat","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HE88","Aedes albopictus","aal-mir-4728-5p","GOCC:0005622","Intracellular",101,8504,0.14,0.36,0.0028,"RP20_CCG027723","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HEJ7","Aedes albopictus","aal-mir-4728-5p","GOCC:0005622","Intracellular",101,8504,0.14,0.36,0.0028,"RP20_CCG027949","PAS domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HFD9","Aedes albopictus","aal-mir-4728-5p","GOCC:0005622","Intracellular",101,8504,0.14,0.36,0.0028,"RP20_CCG028516","Fam20C domain-containing protein.",NA,NA,NA,"ATP binding; metal ion binding; protein serine/threonine kinase activity","Golgi casein kinase, C-terminal, Fam20","FAM20A","Fam20C","FAM20, C-terminal","Golgi casein kinase, C-terminal, Fam20","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A023EK43","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG011742","Ferritin; Stores iron in a soluble, non-toxic, readily available form. Important for iron homeostasis. Iron is taken up in the ferrous form and deposited as ferric hydroxides after oxidation. Belongs to the ferritin family.","Ferritin","Stores iron in a soluble, non-toxic, readily available form. Important for iron homeostasis. Iron is taken up in the ferrous form and deposited as ferric hydroxides after oxidation","intracellular iron ion homeostasis; iron ion transport","ferric iron binding; ferrous iron binding; ferroxidase activity","Stores iron in a soluble, non-toxic, readily available form. Important for iron homeostasis. Iron is taken up in the ferrous form and deposited as ferric hydroxides after oxidation","Fer2LCH","Ferritin",NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G2A3","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG001269","Uncharacterized protein.",NA,NA,"anatomical structure morphogenesis; cell differentiation",NA,"Fibronectin type 3 domain","NCAM2","I-set,Ig_3,fn3","Fibronectin type III","Fibronectin type III domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G2L9","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG001505","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G4R2","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG002897","Glutathione synthetase.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G4S8","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG002937","Exocyst complex component; Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane.","Exocyst complex component","Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane","Golgi to plasma membrane transport; intracellular protein transport; vesicle tethering involved in exocytosis",NA,"Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane","EXOC6","Sec15","Exocyst complex component EXOC6/Sec15, N-terminal domain","Exocyst complex component EXOC6/Sec15, N-terminal","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G786","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG004462","RING-CH-type domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G8P0","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG005275","Integrase catalytic domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G9G7","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG005741","Protein kinase C; Belongs to the protein kinase superfamily. AGC Ser/Thr protein kinase family. PKC subfamily.","protein kinase C",NA,NA,"ATP binding; diacylglycerol-dependent serine/threonine kinase activity; zinc ion binding","Protein kinase c",NA,"C1_1,C2,Pkinase,Pkinase_C","Protein kinase, C-terminal","Protein kinase C terminal domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GDP6","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG008130","Glycogen [starch] synthase; Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan.","Glycogen [starch] synthase","Transfers the glycosyl residue from UDP-Glc to the non-reducing end of alpha-1,4-glucan","glycogen biosynthetic process","alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity","Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan","GYS2","Glycogen_syn","Glycogen synthase","Glycogen synthase","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GE86","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG008406","RRM domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GIH3","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG010480","Uncharacterized protein.",NA,NA,"adiponectin-activated signaling pathway","signaling receptor activity","Adiponectin receptor","ADIPOR2","HlyIII","AdipoR/Haemolysin-III-related","Haemolysin-III related","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GKR1","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG011607","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GL59","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG011816","Integrase catalytic domain-containing protein.",NA,NA,"DNA integration","nucleic acid binding","transposition, RNA-mediated",NA,NA,"Domain of unknown function DUF5641","Family of unknown function (DUF5641)","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GLJ0","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG012009","Uncharacterized protein.",NA,NA,NA,"nuclear receptor activity; sequence-specific DNA binding; zinc ion binding","Nuclear hormone receptor ftz-f1 beta","Hr39","Hormone_recep,zf-C4","Nuclear hormone receptor, ligand-binding domain","Ligand-binding domain of nuclear hormone receptor","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GMX7","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG012705","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GP53","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG013278","NR LBD domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GPT4","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG013590","Glutathione synthetase.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GUV4","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG016161","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GV54","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG016301","HMG box domain-containing protein.",NA,NA,"brain development; negative regulation of transcription by RNA polymerase II; neuron differentiation","DNA-binding transcription activator activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding","SOX transcription factor","SOX2","HMG_box,SOXp","Transcription factor SOX","SOX transcription factor","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H3V6","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG021176","Uncharacterized protein.",NA,NA,"DNA biosynthetic process",NA,"Pao retrotransposon peptidase",NA,"DUF1759,Peptidase_A17,rve","Retrotransposon, Pao","Pao retrotransposon peptidase","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H443","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG021323","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H4G7","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG021504","Uncharacterized protein; Belongs to the heat shock protein 70 family.","Endoplasmic reticulum chaperone BIP","Endoplasmic reticulum chaperone that plays a key role in protein folding and quality control in the endoplasmic reticulum lumen. Involved in the correct folding of proteins and degradation of misfolded proteins. Acts as a key repressor of the unfolded protein response (UPR)",NA,"ATP binding; ATP-dependent protein folding chaperone","MreB/Mbl protein","HSPA5","HSP70","Heat shock protein 70 family","Hsp70 protein","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H540","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG021891","Fork-head domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H6W8","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG022981","WD_REPEATS_REGION domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H8T1","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG024251","B30.2/SPRY domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H8W0","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG024306","AB hydrolase-1 domain-containing protein.",NA,NA,NA,"hydrolase activity","Serine aminopeptidase, S33",NA,"Abhydrolase_1","Alpha/beta hydrolase fold-1","alpha/beta hydrolase fold","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H9E6","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG024628","DUF5641 domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HAA9","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG025206","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HC86","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG026423","BHLH domain-containing protein.",NA,NA,NA,"protein dimerization activity","helix loop helix domain","MYC","HLH,Myc-LZ,Myc_N","Myc-type, basic helix-loop-helix (bHLH) domain","Helix-loop-helix DNA-binding domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HE06","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG018728","Uncharacterized protein.","Actin-binding cytoskeleton protein filamin",NA,"actin cytoskeleton organization","actin filament binding","Filamin-type immunoglobulin domains","cher","CH,Filamin","Filamin/ABP280 repeat-like","Filamin/ABP280 repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HEJ7","Aedes albopictus","aal-mir-4728-5p","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG027949","PAS domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G4I0","Aedes albopictus","aal-mir-193-5p","CL:27341","Endonuclease-reverse transcriptase",3,5,2.28,0.81,0.0048,"RP20_CCG002743","Uncharacterized protein.",NA,NA,"DNA biosynthetic process","nucleic acid binding; RNA-DNA hybrid ribonuclease activity",NA,NA,NA,"Endonuclease/exonuclease/phosphatase","Endonuclease-reverse transcriptase","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HB25","Aedes albopictus","aal-mir-193-5p","CL:27341","Endonuclease-reverse transcriptase",3,5,2.28,0.81,0.0048,"RP20_CCG025658","Uncharacterized protein.",NA,NA,"DNA biosynthetic process","nucleic acid binding; RNA-DNA hybrid ribonuclease activity",NA,NA,NA,"Ribonuclease H domain","RNase H","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182HDJ1","Aedes albopictus","aal-mir-193-5p","CL:27341","Endonuclease-reverse transcriptase",3,5,2.28,0.81,0.0048,"RP20_CCG027237","Uncharacterized protein.",NA,NA,"DNA biosynthetic process","nucleic acid binding; RNA-DNA hybrid ribonuclease activity",NA,NA,NA,"Endonuclease/exonuclease/phosphatase","Endonuclease-reverse transcriptase","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G4U6","Aedes albopictus","aal-mir-276-5p","SM00875","BTB And C-terminal Kelch",3,13,1.92,0.79,0.0058,"RP20_CCG002972","BTB domain-containing protein.",NA,NA,NA,NA,"Galactose oxidase, central domain","IVNS1ABP","BACK,BTB,Kelch_1","BTB/Kelch-associated","BTB And C-terminal Kelch","SMART",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GDY7","Aedes albopictus","aal-mir-276-5p","SM00875","BTB And C-terminal Kelch",3,13,1.92,0.79,0.0058,"RP20_CCG008258","BACK domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMART",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GYP6","Aedes albopictus","aal-mir-276-5p","SM00875","BTB And C-terminal Kelch",3,13,1.92,0.79,0.0058,"RP20_CCG018278","BTB domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMART",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A023EJQ3","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG003410","Putative secreted protein.","DNA replication complex GINS protein PSF3","Required for correct functioning of the GINS complex, a complex that plays an essential role in the initiation of DNA replication, and progression of DNA replication forks. GINS complex is a core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built","mitotic DNA replication initiation",NA,"GINS complex protein","GINS3","Sld5","GINS subunit, domain A","GINS complex protein helical bundle domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G2Q1","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG001576","Cleavage and polyadenylation specificity factor subunit 5; Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The  [...]","Cleavage and polyadenylation specificity factor subunit 5","Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The CFIm complex acts as a key regulator of cleavage and polyadenylation site choice during APA through its binding to 5'-UGUA-3' elements localized in the 3'-untranslated region (UTR) for a huge number of pre-mRNAs","mRNA 3'-end processing","mRNA binding","Pre-mrna cleavage factor im, 25kD subunit","NUDT21","NUDIX_2","Cleavage/polyadenylation specificity factor subunit 5","Nucleotide hydrolase","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G3H6","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG002131","Transcription elongation factor SPT5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G3N7","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG002233","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GE86","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG008406","RRM domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GHU9","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG010187","Uncharacterized protein.","E3 ubiquitin-protein ligase",NA,"DNA repair; proteasome-mediated ubiquitin-dependent protein catabolic process; protein polyubiquitination; regulation of signal transduction","ubiquitin protein ligase activity; zinc ion binding","WWE domain",NA,"HECT,WWE","WWE domain","WWE domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GIN2","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG010567","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GK16","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG011270","CPSF_A domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 1",NA,NA,"nucleic acid binding","Mono-functional DNA-alkylating methyl methanesulfonate N-term","CPSF1","CPSF_A,MMS1_N","RSE1/DDB1/CPSF1, second beta-propeller","RSE1/DDB1/CPSF1 second beta-propeller","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GMD7","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG012454","RRM domain-containing protein.","Cleavage and polyadenylation specificity factor subunit 6",NA,"mRNA processing","RNA binding","RNA recognition motif","CPSF6","RRM_1","CPSF6/7, RSLD domain, N-terminal region","CPSF6-like, RSLD domain, N-terminal region","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GTQ3","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG015609","SANT domain-containing protein.",NA,NA,"regulation of transcription by RNA polymerase II",NA,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains","gei-8","GPS2_interact,Myb_DNA-binding","N-CoR, GPS2-interacting domain","G-protein pathway suppressor 2-interacting domain","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GUV4","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG016161","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GY18","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG017904","Uncharacterized protein.",NA,NA,"regulation of cell cycle; regulation of mRNA splicing, via spliceosome","RNA binding","double strand RNA binding domain from DEAD END PROTEIN 1","SON","DND1_DSRM,G-patch,RSRP,dsrm","Double-stranded RNA-binding domain","Double-stranded RNA binding motif","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H615","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"MED19","Mediator of RNA polymerase II transcription subunit 19; Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene- specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182H8T1","Aedes albopictus","aal-mir-4728-5p","GOCC:0005654","Nucleoplasm",14,384,0.63,0.49,0.0059,"RP20_CCG024251","B30.2/SPRY domain-containing protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182G2Q1","Aedes albopictus","aal-mir-4728-5p","CL:10081","mRNA cleavage factor complex, and Protein suppressor of sable-like",5,20,1.46,0.61,0.0059,"RP20_CCG001576","Cleavage and polyadenylation specificity factor subunit 5; Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The  [...]","Cleavage and polyadenylation specificity factor subunit 5","Component of the cleavage factor Im (CFIm) complex that functions as an activator of the pre-mRNA 3'-end cleavage and polyadenylation processing required for the maturation of pre-mRNA into functional mRNAs. CFIm contributes to the recruitment of multiprotein complexes on specific sequences on the pre-mRNA 3'-end, so called cleavage and polyadenylation signals (pA signals). Most pre-mRNAs contain multiple pA signals, resulting in alternative cleavage and polyadenylation (APA) producing mRNAs with variable 3'-end formation. The CFIm complex acts as a key regulator of cleavage and polyadenylation site choice during APA through its binding to 5'-UGUA-3' elements localized in the 3'-untranslated region (UTR) for a huge number of pre-mRNAs","mRNA 3'-end processing","mRNA binding","Pre-mrna cleavage factor im, 25kD subunit","NUDT21","NUDIX_2","Cleavage/polyadenylation specificity factor subunit 5","Nucleotide hydrolase","Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
"A0A182GIN2","Aedes albopictus","aal-mir-4728-5p","CL:10081","mRNA cleavage factor complex, and Protein suppressor of sable-like",5,20,1.46,0.61,0.0059,"RP20_CCG010567","Uncharacterized protein.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Network Cluster String",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes"
